,Papallacta_SEM,Mica_SEM,Orientales_SEM,Occidentales_SEM,Bellavista_SEM,Puengasi_SEM,El Placer_SEM,El Troje_SEM,Paluguillo_SEM,Norte_SEM,Centro_SEM,Sur_SEM,Parroquias Norte_SEM,Parroquias Sur_SEM,Parroquiales Orientales_SEM,Papallacta_BASE,Mica_BASE,Orientales_BASE,Occidentales_BASE,Bellavista_BASE,Puengasi_BASE,El Placer_BASE,El Troje_BASE,Paluguillo_BASE,Norte_BASE,Centro_BASE,Sur_BASE,Parroquias Norte_BASE,Parroquias Sur_BASE,Parroquiales Orientales_BASE
2048-02-29,8893418.157791998,529450.31808,9061438.394448001,2721968.0812799996,7968122.615771739,6631422.938565193,2055861.7013619358,1856314.9779781678,1598147.242955222,4709160.465921097,7652465.01330885,2017876.0591026887,741832.2155283488,2069895.9741453894,2500329.4549948494,8712848.41056,522946.03104000003,9011213.354303999,2680261.8681600005,7809709.486055904,6593119.339271616,2030186.0820542402,1842320.2633490884,1565698.8593776317,4615538.306259039,7596664.219671851,1994606.004795252,727083.9531518045,2045360.1042746706,2449964.0395492925
2048-03-31,8552687.530464,491738.97312,8085066.451200001,2764363.5158400005,7699292.839913674,5925268.292620322,2013401.515412736,1689525.825863904,1536917.9492243805,4550282.068388981,6985898.666331398,1886219.197332669,716804.1633959629,1919237.7887419679,2408869.089927067,8416306.134431997,484379.8012800001,8034975.074664001,2731597.3094400004,7579331.331016635,5886688.534104997,1992448.3409280719,1675716.3086324758,1512410.21235743,4479384.816630831,6933820.3669194495,1866319.897997276,705635.7469176487,1898655.225452897,2370791.498605593
2048-04-30,8589055.34592,504368.9856,7671412.97496,2719467.8207999994,7717954.231588606,5638497.22206684,1963176.39932184,1629586.5435738,1543453.2456618238,4561310.9508688655,6687483.181824521,1841990.9672954383,718541.5389608992,1873781.0012583781,2417438.276945479,8521121.488319999,499285.8144000001,7641273.140640002,2707413.4656,7659259.754475166,5614999.874404562,1954611.4068792001,1621459.21338648,1531245.531451104,4526622.514894823,6659291.775275002,1831598.820421318,713077.083141638,1862806.4376590482,2398597.267718135
2048-05-31,8386542.414432,477658.35648,6849624.439728002,2648320.49664,7534233.7690078365,5046324.564201913,1870902.704442672,1484509.7334546004,1507061.6718734307,4452732.157483632,6080880.088742055,1723371.4616096574,701437.1638946297,1749874.7746594553,2360232.221694445,8320754.937599998,472239.6854399999,6812387.374392,2633258.7820800003,7476551.780685119,5017667.583646188,1860265.729884312,1474909.96690242,1495239.6622867198,4418642.102384905,6046337.565197268,1711816.791519654,696066.9707817845,1738014.1244846946,2341886.3865674664
2048-06-30,8222020.007039999,466728.73920000007,6191122.837680001,2551064.8032000004,7375173.807367294,4576355.193264119,1776009.3238706402,1371001.4786350802,1477496.9952650876,4358727.72015407,5581251.566375437,1626445.5201481788,686628.6814658951,1650756.4280126025,2312591.9959950577,8138113.079039997,460471.65119999996,6147411.82272,2528582.5728,7300791.682845695,4542760.91354688,1760976.886104,1359457.3317398399,1462418.9203034877,4314767.884561805,5538603.672933195,1611905.9829258178,679703.7056729341,1636062.8531708873,2289096.595949252
2048-07-31,7890750.459647999,463636.9324800001,5650702.351992001,2433177.21312,7074270.839325712,4193207.821912428,1678147.9117599602,1278322.3846701002,1417967.8575987453,4180894.0660414966,5156695.187930809,1532929.1138909492,658614.6151412239,1552469.364053261,2218970.170024528,7793623.426175999,458054.6112,5602400.6354640005,2405489.52096,6987755.993080262,4156662.7229105164,1660079.515796136,1266070.742202636,1400514.1296838268,4129763.7919104355,5108859.309674907,1516697.471289687,650560.0829557723,1536021.8139790199,2191723.767391018
2048-08-31,7719563.041344002,467708.63615999994,5130901.0656,2332477.14048,6908890.307007226,3827733.29662176,1591042.2948829439,1193755.6940135038,1387205.4785295168,4083154.1714412705,4756967.976050994,1455308.9119482334,643217.6875823727,1472434.5713778853,2169414.620990291,7607823.380639998,461745.17856000003,5070842.023464001,2294961.86304,6807952.412752175,3782716.424483077,1566974.9586459603,1178823.74547942,1367125.8615010078,4023499.875936535,4696521.3063751105,1435554.6185506824,633820.3696272274,1452803.2166672456,2137901.7414967627
2048-09-30,7017511.334400002,405737.1129600001,4649690.24568,2181891.4272,6295857.562733762,3460893.19704108,1477302.461184816,1076959.967754888,1261046.7867916801,3720851.8195756525,4333634.700862338,1322880.905435288,586144.3390905131,1335486.900071594,1973936.62693452,6910120.6272,398175.83424,4574177.568,2133956.016,6195895.97221728,3404265.6759350393,1446632.432970624,1058099.888630592,1241748.67670784,3661774.5195804127,4257265.514792173,1299762.3625465538,576837.9150134287,1313515.1196715627,1943299.220253643
2048-10-31,7226557.720704,407285.24457599997,4774560.0336,2283842.75328,6492589.59939529,3549784.8172620954,1539627.4267585059,1103945.5439059967,1298612.4224105086,3837120.453242616,4465434.60793248,1362106.7669043236,604460.0917037014,1373118.7876127448,2033830.5942243915,7113167.415647999,398998.623168,4697590.913064001,2230012.80576,6386244.146321153,3491813.883223044,1505703.0552773331,1084075.5609727704,1278236.1845919455,3774270.290475802,4385129.941232066,1337461.6788826387,594559.3300224994,1350021.552123827,2001386.5295655788
2048-11-30,7153898.51232,355295.91167999996,4748980.16232,2480163.4944,6481802.018609568,3509175.2623923593,1640145.9084850082,1086170.277342744,1285555.562663904,3830744.992998255,4513639.815502984,1363532.4392511637,603455.7679325507,1362082.496254783,2019860.6002531932,7025868.097920001,346777.84800000006,4673414.93832,2421356.1984000006,6362216.268787009,3452095.8510310804,1603660.0396658403,1066052.1563406002,1262548.497196224,3760069.814853122,4431978.696650306,1337480.847731549,592322.3346240704,1337633.423204318,1983285.8890843466
2048-12-31,6814409.412384001,323391.462336,3900641.4568080003,2340532.1606399994,6168756.519132681,2895993.388157508,1509566.3228480977,929582.2539522648,1224549.3714054048,3645735.1028074143,3856070.9873337434,1223508.1477281027,574311.2319312525,1219063.8270888487,1923359.774319508,6683169.124799999,314544.25180800003,3830325.662664001,2282899.1529599996,6046830.804934081,2842480.013830884,1474032.1327077167,910177.5286279224,1200965.49172656,3573677.0057160417,3778395.651897348,1197887.1458266515,562959.9479393628,1194954.30918278,1885946.3510173608
2049-01-31,6620743.870272,320975.67945600004,3780017.2152,2112641.568,5953339.328884012,2809725.1195829757,1380596.180498986,894140.1305127648,1189747.6734878782,3518423.543370451,3670599.5115448283,1168518.6227398252,554255.8915191015,1176829.3101483015,1863929.8605324808,6493162.036032001,313092.987552,3725002.330127999,2063126.25504,5836430.427720076,2767439.9563392242,1350406.5343108992,878148.9242507374,1166821.2178749503,3449330.382782565,3607447.5490817726,1146166.0678061773,543371.672820739,1155455.8951469047,1827751.7552650063
2049-02-28,7813577.713536,414287.17747200007,5346359.865503999,2311290.3744,6980708.025366567,3956796.7364126877,1591652.6249182273,1197284.0859909216,1404099.915122419,4125598.4429916395,4872786.235554865,1462545.3199598421,649903.9171616273,1492898.9573516892,2194370.0717405397,7693977.497471998,408919.6984320001,5312797.203168,2269564.98048,6872279.04782657,3930757.913308464,1567095.4592459712,1186443.4622808096,1382607.7562957183,4061516.917265503,4828882.85324602,1444856.5021772124,639809.1793526538,1475682.363132169,2160593.935579129
2049-03-31,7547239.445759999,371916.97257600003,5080990.481064001,2204845.7558399998,6735885.791904863,3750945.7824834124,1516171.8327960817,1126958.886449993,1356238.9284030718,3980908.503015774,4625437.387535787,1390298.8111123142,627110.9672263426,1424482.25640198,2118754.1873867535,7450555.071455999,366189.16060800006,5050647.3762719985,2173600.8806399996,6648849.921925815,3727025.3724597357,1497375.6925059648,1117143.0134054064,1338864.746340643,3929470.303858155,4588268.737306791,1375505.1544544208,619007.9277312931,1409995.8351324087,2091523.1297361823
2049-04-30,7432861.423679998,356054.33088,5338070.36568,2157304.752,6630293.312147231,3925696.2657894003,1506996.906224688,1154814.004770984,1335685.1978352957,3918503.347479013,4773847.9435380995,1399862.6550580577,617280.3073609071,1439573.467795831,2086227.181550863,7375784.754239999,351590.31072000007,5315838.665040001,2137492.2816000003,6578572.751978973,3908054.416547881,1494850.4354452323,1147693.1402061363,1325428.5203369278,3887936.496419574,4747877.606735594,1390107.9615947858,612465.1232092424,1430200.147032219,2070111.1934216928
2049-05-31,8186194.237536,412841.692512,6420447.975744,2404089.78912,7309276.9679520875,4715013.368567088,1710696.1572947237,1367771.8947120577,1471059.1044852196,4319782.688059684,5650233.063684052,1611030.285900273,680493.6857163393,1655736.2499529177,2298501.163317791,8135504.419392001,409884.76569600013,6404574.438144,2388851.568,7263929.688107502,4702516.886477952,1701452.7853485697,1362733.688779661,1461950.1441647424,4292982.445671533,5631299.652464875,1603446.1462541583,676271.8539628083,1648211.9262552282,2284258.1950008622
2049-06-30,7610221.382399999,374730.13152,5484092.040000001,2300943.5424,6811404.981716158,4036956.538273921,1593523.776242592,1196916.0526560962,1367556.7824172797,4025540.3441942497,4945973.705225819,1451065.842701267,634141.8037977744,1482942.5975995364,2138730.977800922,7544348.138879998,370834.82207999995,5461615.27872,2285388.1728000003,6753530.00000851,4019388.08978736,1583645.1280562882,1190349.062204544,1355719.3605567357,3991336.23000503,4921975.049547338,1441558.2511118234,628753.6430007924,1473142.2871443997,2120347.2196539924
2049-07-31,7980434.032032,414810.18259200006,5540786.661599999,2256263.8041600003,7103839.418196796,4094385.9905740316,1575086.7277153155,1223623.2699082657,1434083.9955561506,4198369.096154307,4981784.838623562,1485658.9151725536,661367.4498341217,1527313.0162295508,2238145.9253055113,7878166.827551999,412053.573312,5513215.821335999,2236155.984,7014993.743933884,4073712.2018046356,1562504.819779051,1216560.3135233256,1415706.5789110945,4145861.3026649253,4952739.782116555,1473361.755123104,653095.9175602447,1513900.3596853348,2209724.8388816495
2049-08-31,7792721.796384,377219.64211200003,4980705.158664,2221555.22208,6941309.073542122,3682392.9094516677,1518740.3214085393,1115501.1734343097,1400352.1068102047,4102313.6624633935,4566351.065447997,1397200.5310110115,646235.8747467715,1435072.776875062,2186043.7910316344,7675473.925728,374335.32671999995,4942377.073872001,2193167.12832,6838123.103091908,3654063.7668236885,1501056.4182539042,1106150.9773443122,1379282.6644533214,4041330.7539273174,4526178.488822689,1381761.649793189,636629.2608978566,1418696.9640650856,2153301.802006921
2049-09-30,7856584.968959998,388024.73279999994,4701886.76232,2258393.0111999996,7002824.679333503,3490091.71924788,1520614.9595844,1080914.6223918,1411828.3189221118,4138669.3854861,4396124.815506744,1379309.4815380573,651962.9776459492,1411530.315807001,2204509.43186937,7710378.621119998,383844.43296,4651684.96464,2218701.1967999996,6873086.678861087,3452811.98920632,1496103.890083776,1068283.817142768,1385555.0382152637,4061994.2272069026,4342217.55077234,1359024.6485739702,639884.3698019672,1390482.8200764055,2163553.8367503555
2049-10-31,8008638.976799999,421936.65504000004,5930990.0352,2377348.10784,7157054.101876559,4373153.99982864,1665043.592228928,1295585.07863184,1439152.42413096,4229818.974209046,5306444.922715321,1547914.4943726505,666321.7368847076,1583531.14451908,2249398.143241177,7868398.702752,417976.64064,5893246.872792,2334032.48736,7031307.169495325,4344771.789344988,1639426.56405804,1284733.544503716,1413951.2468845344,4155502.5371717364,5259557.143691595,1528899.0285177007,654614.6974800148,1564331.256677394,2209958.8490506965
2049-11-30,7836047.59392,409545.35712000006,5497563.901680002,2176087.1615999998,6965533.081912607,4061566.8088484406,1529484.3139554719,1208712.195683496,1408137.7526274237,4116630.051410351,4914135.3529047705,1460460.6203283563,648491.1299260637,1505011.884974156,2196489.3376674773,7692684.229440001,404237.71872,5462811.1303199995,2132641.0944000003,6837193.111676256,4034713.1146362,1503938.3412273123,1197602.1441923762,1382375.3560303678,4040781.1290006666,4868672.8724175375,1441111.875215001,636542.6786970594,1485599.2967399745,2156196.3944330155
2049-12-31,7470960.1404479975,369637.81487999996,5365623.439728001,2196577.53504,6671289.736610753,3951050.952918313,1530190.3288187517,1168883.6377194,1342531.5372385054,3942732.2343369555,4815993.892709382,1414871.8814877935,621097.0744784612,1450985.909162978,2097754.2444176744,7319113.234271998,362035.81929599994,5322438.197064,2148090.7276799995,6534741.486608092,3917245.1138905324,1501327.1046337779,1154926.5300267767,1315244.6481986782,3862032.2185853818,4761532.216194492,1392678.4848083113,608384.4324032132,1429104.5643095071,2055003.9874123577
2050-01-31,7994671.870751998,402533.977248,6073785.824256,2403628.03296,7152133.033020124,4465628.163973872,1687504.5393693408,1309107.7351246462,1436642.5351741342,4226910.622514893,5407939.767034188,1559353.5807299959,665863.5853741735,1596280.676936011,2246374.1690547992,7824403.518624,394709.37983999995,6035078.016,2354738.6620799997,7000381.002446697,4434889.13446464,1658709.620602272,1295693.213460768,1406045.312296733,4137225.1724459985,5356275.388846919,1536487.2945873784,651735.4713277875,1573323.7803579539,2198599.531149648
2050-02-28,6910819.074432,308869.35206400004,5475461.791968001,2240789.32224,6223016.705703436,4002308.6201451365,1558373.8865373502,1156829.1168202274,1241874.1876754304,3677802.8730707304,4885475.772872308,1380475.8453275028,579362.8553009899,1405892.9497954594,1946645.8344723545,6770804.269823999,302334.80256000004,5445676.6559999995,2201834.88,6098538.388508697,3978432.6943737594,1535487.112990656,1146145.062138048,1216713.5272873724,3604236.1876086397,4844908.687622163,1362024.8322051694,567773.9239701596,1387296.870534361,1907396.7488588244
2050-03-31,7837264.070495998,388659.865248,6386868.995472,2431389.3811200005,7029973.072607989,4680806.996885976,1722042.6456149572,1351778.198435294,1408356.3534681306,4154714.0859113215,5629209.814657303,1583281.8036456094,654490.4930598037,1618576.6383592396,2204363.6669980725,7709036.715071997,382852.585152,6366759.139728,2398217.3971200003,6916596.225871851,4664081.927881225,1702884.9923573476,1343358.9524033137,1385313.8976984378,4087708.369490263,5598165.630445437,1567551.9565814536,643935.1086286694,1602559.581366333,2168492.8056497355
