,Papallacta_sigmoid,Mica_sigmoid,Orientales_sigmoid,Occidentales_sigmoid,Bellavista_sigmoid,Puengasi_sigmoid,El Placer_sigmoid,El Troje_sigmoid,Paluguillo_sigmoid,Norte_sigmoid,Centro_sigmoid,Sur_sigmoid,Parroquias Norte_sigmoid,Parroquias Sur_sigmoid,Parroquiales Orientales_sigmoid
2029-07-31,88065.49298473264,-219.48053238997628,21565.96975120557,19227.29761491903,76982.8811554868,15141.212818437243,11604.604627762918,4515.88883902466,15825.369089356473,45496.882762894165,23280.829721624475,9715.276674688977,7167.106235576153,10807.434682032996,24530.775713514922
2029-08-31,102610.58248613453,-1029.7510418322802,29806.434334714257,23397.32488056395,89944.651813199,20611.84878084106,14322.444459046183,5641.240791877911,18439.121672758156,53157.28922160257,30452.640268633397,11690.222133841307,8373.847083809087,13024.05217750735,28611.713630009355
2029-09-30,124108.89331091463,439.1011400225222,42987.45758909629,28578.360155672963,108858.60412430354,30560.989130898117,17989.759777684023,8792.787462045066,22302.368127971156,64335.43503746308,42423.58078268697,15505.77567389788,10134.73604397264,16965.53133234027,34614.49914032902
2029-10-31,120886.69846247115,1915.2224521784078,48590.591304929905,32502.188633109003,107191.797944709,35159.50168995216,20497.101238196658,10698.580089756648,21723.339713705995,63350.35258532288,48639.312400507486,16962.593598273892,9979.556388652276,17883.968858157998,33853.673975434154
2029-11-30,136133.02534563636,1618.489503957419,38590.540114433265,33668.31247291079,119982.04313040314,27965.8317908127,20454.527290909657,9087.662755635136,24463.1046546104,70909.38749006898,42176.70430992206,16785.592171688484,11170.328215440595,17960.72148710722,38036.66372109031
2029-12-31,110044.30232809734,2649.4590639461044,27101.669098183556,30244.153512396173,97740.99562663768,20295.869722088068,17930.521730280234,7630.96512869583,19774.961128359348,57764.92841534316,33202.933524012515,13993.017243734888,9099.686692840009,14480.947581898383,30836.734108433822
2030-01-31,130557.61228858735,5573.39827459123,33675.15141913932,33270.2671833527,115311.84771047595,26207.562629655196,20082.217014134116,10385.29591111439,23461.202928259543,68149.30199689155,40292.93985371455,17255.493067690517,10735.533021845262,17774.40786097474,36507.82957816523
2030-02-28,126738.39370139343,6169.067788308109,26433.218467068837,31807.857652484818,111817.0616224135,21349.359733216508,18858.69201790509,9486.39469851284,22774.889348140183,66083.88341884628,34924.248626703426,16272.136260210047,10410.168437046817,16656.923067592765,35425.40860649341
2030-03-31,139103.49574879423,8422.404238676772,36417.991338299566,31189.071776035515,121801.44050078189,29380.423117974773,19269.423867213252,12161.351050138219,24996.89818605834,71984.65133596366,42444.42077399151,18732.18765415645,11339.71411062288,19346.28790452852,38771.67724293594
2030-04-30,92332.49942940744,4571.80993607991,12926.576869515255,16324.338862054046,79760.01448939164,11114.506165603403,9693.413444592727,5509.569293684811,16592.150147464596,47138.168563230065,18077.013808531134,10286.007869060388,7425.657348962395,11063.879958924143,25606.058021079894
2030-05-31,101993.06091211418,4937.742487903899,23388.551823312348,14604.364169754297,87253.29513802439,18664.523231675914,9474.637152836429,7189.727523480688,18328.15304590733,51566.69742657336,24638.317582140193,11849.50968145105,8123.281777350125,13109.012569829325,28183.88310661908
2030-06-30,122050.10435961524,4583.439734171549,32558.566642240326,21894.10713071381,105509.56618642977,24989.548457507648,13928.063062208348,8911.8377516915,21932.403753423394,62356.15361618065,34032.199595721766,14804.444980236281,9822.940611956908,16151.227652840897,33856.804146767296
2030-07-31,147642.4452884589,3683.1219611816814,35777.543865503074,27261.368693773755,127826.49101240971,26873.468111149745,16951.746455164495,9301.294539806056,26531.347418335987,75545.45618833516,38256.69930606436,16981.131055053957,11900.64631325573,18732.69573838635,40979.08006777332
2030-08-31,181693.9802855563,4400.8723339061235,57432.890280151165,39238.29984166494,158721.6119467838,42484.11513967401,24749.07389470778,13825.598530293286,32650.408257314873,93804.47266054834,58756.90507428792,23056.213162760087,14776.982072245748,24894.700623629924,50598.40136410546
2030-09-30,190466.30013692597,5360.658990274703,76969.63627072063,48445.481670147434,168202.02167729443,56702.8936975484,30947.384098121973,17961.678255381103,34226.79413460578,99407.39481128218,76669.6415638608,27209.84970161642,15659.608218156398,28612.97721727491,53257.39623802658
2030-10-31,231369.7515818577,7263.261666233842,91075.48870352237,60151.279132724696,204647.65218644997,67493.45670135098,38157.50790593537,21931.503376514756,41577.14435926034,120946.76244219125,92370.03961192649,33224.32593470709,19052.696418558284,34701.68956681248,64733.11701886169
2030-11-30,240906.94360057748,5374.038240693438,87835.43621914812,61026.01912676379,212684.56881111584,64385.3812661674,38335.72104592109,20500.89628060452,43290.977765023636,125696.58016737031,89743.07316228961,32870.884455603526,19800.93335631482,34734.81023961612,67354.03832591481
2030-12-31,232221.53912135237,5866.311239679183,75856.80733426653,58438.69017269508,204920.4544335089,56135.88030406149,36202.71990815651,18743.26439049752,41730.2105801073,121107.98857020467,80580.18154645203,30920.090513208597,19078.09430775995,32570.513609319863,64914.28765283435
2031-01-31,211739.17728557848,7168.740616783121,62330.061199323354,51754.836434346566,186466.02831038059,47143.837294696736,31825.914106970216,16892.54547344023,38049.53015821847,110201.42273143478,68867.9850459906,27879.086123738933,17359.98723569654,29216.93807278375,59143.53922084522
2031-02-28,174325.5904706137,6279.36681653291,48488.24298493332,40263.99958956512,152935.15552486162,36979.04918382205,24787.748585381567,13510.773142123024,31326.308607569175,90384.67691519314,53871.18522684077,22465.368754241917,14238.262979364665,23687.41203047543,48623.764065880365
2031-03-31,136368.9286075064,7358.499094875326,50086.797389041094,32763.211048609148,119950.54251087466,38576.23171298676,20951.259031908616,13808.25482234311,24505.496470768692,70890.77062392664,52073.53862869929,19897.480223555332,11167.395507762294,20580.68171606178,38074.1104251891
2031-04-30,67928.23829996336,5082.750734194981,30137.341236606353,12053.358097213766,58689.62206929615,23495.40402693545,8564.283970251177,8126.657917137718,12206.704422502926,34685.56664295402,28189.074634660872,10391.287264591334,5464.003814651496,10973.655813906962,18839.450751385295
2031-05-31,65782.5528875441,5418.265472914638,37234.278282138075,15060.587247485104,57677.67104349587,28654.835688838844,10636.178420942124,9599.048045869105,11821.12475389179,34087.50358670665,34539.93816721141,11553.80526653704,5369.791174149684,11859.762449839322,18344.46201042856
2031-06-30,83901.24547465524,6256.66424403621,43708.054668684046,22480.70781006484,74377.08705546902,33592.00457321362,15031.419707575758,11543.36507770873,15077.053811795218,43956.85844978233,42645.005149925964,14538.552544566712,6924.506804864363,14692.579731854135,23493.808839817535
2031-07-31,97121.08155267879,5581.979196805596,48298.75661138844,27685.99546543394,86509.54463819908,36542.85952776037,18067.288737224168,12250.891690003804,17452.65835501648,51127.140881175765,47832.94688573894,16230.647930429923,8054.038605816535,16446.54217265524,27244.73298105119
2031-08-31,111733.46490466458,5963.12693507374,60055.71195071683,37513.19727321124,100932.29739772632,45014.376019535026,24066.001738695188,14931.120579566334,20078.503643367803,59650.9877620562,60443.3179972259,19753.198051125102,9396.796887728298,19630.26618098267,31511.13215085036
2031-09-30,107385.31917575478,7560.8993542789585,75508.88904549945,47933.00617665506,99956.5752271001,56624.679980726,30668.489432485596,18859.13287330031,19297.141855882877,59074.33595921539,76365.35446278438,23117.38298139319,9305.957153642992,21970.678028246617,30635.869535863378
2031-10-31,113385.15737782,8286.245213049282,76965.62630197038,53827.503755110156,106340.625217221,57968.30228219912,33922.831387010425,19869.080878349952,20375.31278079399,62847.30950337656,80301.02103969932,24643.969187214738,9900.312207723127,23096.186923653797,32442.59176742516
2031-11-30,128025.1551835666,8517.713776106446,75562.1199417213,58804.880321670935,119580.83749494108,57077.06666076698,36484.3700574732,20117.294592629514,23006.12038648694,70672.27495951086,81657.76438803693,26050.521375783177,11132.975970779094,24448.06873467523,36573.208757697656
2031-12-31,131235.4095220066,8846.881686588315,70313.18058066958,57630.8655223623,121921.18234939822,53511.38529137946,35532.86937230266,19404.004071327297,23583.00309110428,72055.41876849404,77672.44832673809,25620.049596043078,11350.862076728947,24108.62178091396,37412.03268496978
2032-01-31,127577.54341233861,7882.426793589421,55013.03481336446,49513.647662775176,116904.96928797591,42283.741110661926,30188.63085099189,15990.668446353438,22925.6845511972,69090.83684919367,63149.838538525204,22351.803173324155,10883.852640710618,21372.69617147208,36176.88852673908
2032-02-29,123867.88274476366,5559.005545658139,34760.271006641975,43214.271442418336,112298.02351587516,26967.960370235734,25433.43330088129,11227.447163520872,22259.058529233724,66368.13189788023,45469.97648415971,18320.003751663688,10454.945989327904,17830.92994503066,34981.36216889416
2032-03-31,96681.7120329329,5727.6542487388515,30342.269273641574,31244.0148507677,87033.4733862165,23919.75135865495,18795.622725403715,9815.60275773833,17373.70365231827,51436.78277125542,37167.62676452397,14793.249304333254,8102.816372256884,14486.022375949973,27230.30782457903
2032-04-30,57075.247352580926,4463.908937201437,22231.14672853031,19811.97676459366,51719.27153038516,17641.409687983883,12146.168145412023,7120.687145737449,10256.42194925875,30566.089474455865,25969.689741463568,9754.450421290328,4815.0641794787725,9373.087223679455,16115.586593057766
2032-05-31,50688.67537096006,2956.8601537712616,15873.17974014773,15237.877582995849,45346.257516025515,12496.200363074458,9243.163559605357,5038.092348917489,9108.754964162008,26799.63819197152,18932.984376219563,7583.968666011838,4221.736574742042,7524.154066103185,14242.647217331714
2032-06-30,65871.89976595697,3895.229979242792,22476.30277458602,15555.052284657719,57873.801110844266,17568.090106246906,9878.446670897116,6566.856490940819,11837.180387942308,34203.41645650898,23998.166127809076,9507.397643252963,5388.050883419627,9800.110537748355,18383.383135042583
2032-07-31,102265.31684285284,2756.5583988000853,27570.331364372338,20107.449012001198,88844.0343589367,20673.4071748089,12581.675700750386,7062.826017644768,18377.07743666062,52506.82430613226,29044.52039645345,12296.93306978162,8271.37959881696,13412.408974832673,28420.561830481238
2032-08-31,117245.91244985185,2884.2672198319724,38327.44465848657,28387.619638470733,103184.24709779283,28328.669491017543,17683.6078083086,9350.039928428161,21069.090467238413,60981.890034795106,40171.90568615908,15438.623366554353,9606.453404804553,16375.53931061844,32741.442186942793
2032-09-30,146204.1383557173,4180.23666690978,50201.03902564199,39691.21457351259,129736.0398593707,37279.16666672138,24510.699087002315,12630.614371097445,26272.88366252243,76673.99955688741,53906.45008267453,20284.52641775538,12078.425310907523,21047.177658831155,40954.9761941521
2032-10-31,140238.35640121828,3959.960250727163,37742.64630765421,43315.02818181209,125745.2129165384,28381.822385048545,25616.67788341215,10851.385744147645,25200.832645298924,74315.42083367445,46887.13787981014,19015.205837296937,11706.879322529654,19199.62530224514,39438.75489721332
2032-11-30,143361.59067789555,5307.572729804654,34752.34137191474,43445.52965175157,128338.3823152665,26853.361957626956,25545.656653684517,11109.914028995063,25762.077844817948,75847.98394832358,45461.917990364935,19348.50571575954,11948.30339355136,19412.34804666939,40292.44469909524
2032-12-31,151845.20619529553,7601.9104769265,43184.75918968402,48486.2645327608,136546.72129591316,33805.46055925929,28862.90105080264,13956.95143778501,27286.583553294702,80699.11228588532,54461.06679684221,22193.148216427726,12712.499752649655,21881.099883948715,42749.77840082056
2033-01-31,170266.62731112677,7824.518144898859,38707.41614625176,48888.87563111422,151750.49332672573,30738.71812313976,28794.627074801363,13414.385774894647,30596.912927809375,89684.54155609447,51663.854827583906,22866.054507345074,14127.970928718112,22956.66402490192,47774.153948500025
2033-02-28,140013.52123178059,6534.489608294934,29784.86295733448,38954.08518343776,124477.1762260209,23875.706924552615,22886.56376644285,10683.956752094395,25160.429765351342,73566.01114957806,40566.71341209052,18450.844000278532,11588.825106642638,18595.90880936661,39248.725856265395
2033-03-31,128226.29193832389,5807.231931868535,20109.688957876,33171.708879845464,113375.90641687368,16724.9302912035,19157.494368815707,8419.176204855337,23042.264661316625,67005.16069237278,31043.926739151582,15729.716604730882,10555.296887410756,16016.924151434187,35870.56384436731
2033-04-30,99419.48334072836,5373.590393579637,20458.210870171995,26836.07060715333,88182.7979369415,16783.17741539259,15797.901780802884,7809.407248226879,17865.68115632924,52116.03358073272,28272.227149675997,13169.998899400845,8209.818487929288,13245.44814554632,27845.017054307562
2033-05-31,66389.98742511027,2773.196528873048,10630.557678207027,18348.7902842863,58992.825075493594,8712.669694921153,10547.233949876227,4350.4992310166235,11930.2807402923,34864.759619617136,16648.84924031048,8243.62994992745,5492.23201452819,8324.494004889717,18606.90069681776
2033-06-30,100427.87446981555,949.1845680084148,23293.098162260114,22550.00224799779,87944.48983642971,16868.045361868844,13528.419875635624,5623.756968203832,18046.8890422259,51975.193493330284,26440.548631764228,11435.45734230794,8187.6320037715495,12468.423881719647,27992.761923882106
2033-07-31,111569.17630568588,334.5303001744854,32644.586255990514,25488.048378857624,97809.3476751787,23208.41907498396,15672.015265687802,6937.868945754118,20048.980982132158,57805.324476030175,33906.73043240028,13244.080594761539,9106.050268559224,14515.827908984573,31111.12625891647
2033-08-31,124186.36431000849,1354.7279051013047,46698.21815868598,32257.14813184815,109836.30140854101,33579.56567597362,20221.480142133525,10096.55849651864,22316.28966650847,64913.25413244534,46996.138034378026,16716.236426566233,10225.759661135111,17797.68970863756,34744.2749064215
2033-09-30,137307.36093198095,2323.4582242118076,61952.937366059894,41280.78170043088,122836.57948068596,44776.969389318816,26044.334764683514,13567.439922800799,24674.132759476524,72596.41847308617,61894.00782213273,20628.641267005012,11436.085549652002,21363.624855841525,38581.12410263736
2033-10-31,124782.3119609776,1001.4496354409023,51760.415892134944,40329.57405907151,112330.91673048686,37002.86224475791,24823.62194614257,11242.42779561562,22423.3814593878,66387.57178771787,53922.61137519909,18249.2152811877,10458.008347608253,18766.71666745355,35144.94576334154
2033-11-30,143548.07976609407,2742.3257803030006,47379.04975471431,45384.45486787714,128973.10763488572,34662.09687746676,27293.289478176073,11832.51108205484,25795.5899339669,76223.10661221911,53907.12715673639,20094.94671400796,12007.39632080812,20449.95396526479,40400.47723662297
2033-12-31,166456.53477002934,4926.096669126803,53893.7929413091,47038.170026573585,148166.69810954938,40211.427619101516,28682.605118730313,14094.361125943355,29912.239298174372,87566.51858274681,60032.619037197735,23046.380726422085,13794.319593999415,23703.74345138567,46682.74333126179
2034-01-31,160538.54752073492,6167.800701265663,47036.02901516934,42635.176794722225,142220.39654573976,35904.69610321589,25948.213089783927,13392.09670835138,28848.776989476162,84052.25435853112,53886.728600575814,21818.6018360005,13240.718918408344,22456.07994279911,44942.36174996235
2034-02-28,166189.67853209647,10047.804964295761,50948.10247987503,41217.973886548796,146501.58393927335,40350.557854054765,25605.409571405948,15935.344386893494,29864.285232217702,86582.43610810992,57570.53513157787,23704.22235466034,13639.297464746418,24187.752637371377,46438.164290525645
2034-03-31,125278.79367126935,9053.344360290248,37568.60427973667,28444.26910478443,109784.4838036124,30466.84370381933,17911.749708581283,12481.150509079069,22512.599222727393,64882.6299279349,42273.903795054866,17938.534249308195,10220.935442116177,18334.63718660003,34928.86778897298
2034-04-30,129855.40728400402,8799.042511265396,37318.708687424296,20946.42305418399,111673.63456112107,30180.052616299923,13903.202953461638,11793.97759976571,23335.016688935462,65999.11802562141,38648.50108978604,17079.74725007835,10396.815377640254,18261.317064786654,35952.63086595613
2034-05-31,101860.89714297312,7794.931577567209,36743.06644395496,15444.694172039253,87353.75606927795,29338.079281529353,10903.553149887408,10799.686212251432,18304.403216592753,51626.06983694232,35375.076452597365,14379.959325615033,8132.634690049542,15361.74169532918,28172.750202200343
2034-06-30,140646.40307959582,2754.513302494326,35930.76886647601,16956.05502110395,119529.5655577076,26579.16972079677,11451.316781458863,8128.57709540528,25274.158633403986,70641.9732446039,33370.661983376915,14915.039714308246,11128.202553422527,17452.769885177353,38770.96528888979
2034-07-31,148836.3496225434,1283.192507302867,45125.66790137419,26478.350222182282,128610.79308573712,32437.548324235882,17047.276236133326,9420.555303465078,26745.89202717134,76008.97871367227,43307.941349343164,17124.309900996905,11973.66483628222,19368.1614468927,41280.80658069684
2034-08-31,142443.97966484504,2344.66780749018,57286.63054649995,33381.1164627979,125085.0263682143,41489.41797564933,21546.363117994842,12319.606823060534,25597.183145772375,73925.2505836126,55176.3642201196,19366.03437280435,11645.415954880478,20854.50107965916,39745.392497927525
2034-09-30,123364.51567229808,4279.904532425927,65732.55684335442,40625.915503532255,111242.1064023446,48295.3900246355,26020.66409049433,15131.321673696837,22168.60346631176,65744.084883785,65017.469616070935,20847.496083594167,10356.640106058238,21052.64041248178,34767.91843945461
2034-10-31,119541.45055741891,3318.801323043255,65434.63029266207,42595.345880682944,108596.97876337892,47668.266675305764,27008.723099307797,14715.5417475824,21481.598665168167,64180.8144491562,65287.661212686675,20533.528354189097,10110.378722870439,20580.72880706872,33785.85019790999
2034-11-30,121992.49858996432,4204.996880116671,44089.98715135471,44297.74867815321,111029.6401404317,32972.44206996193,26561.00386269784,12022.055721487399,21922.05199661636,65618.51732299528,51782.10349190339,18899.619451965544,10336.859497074203,18533.146404638075,34503.082137809964
2034-12-31,122559.46870874547,5856.369220087347,45300.463055425105,47341.207598779634,112250.79848259693,34543.51320556517,28322.285860039505,13285.240976965713,22023.936526961723,66340.22190321605,54666.0559632157,20036.625706123377,10450.549338729685,19242.215765706627,34747.27906282913
2035-01-31,121392.36882667943,7964.965032345631,49374.06903415044,45752.65459416334,110899.13786764696,38335.59211414873,27827.94443997714,14910.105581368469,21814.20867815406,65541.39047977643,57638.405296582154,20926.502869489454,10324.709735477474,20020.457688590057,34382.77406502489
2035-02-28,130162.93982978012,9862.997622634211,53637.13933517809,42420.87864582177,117262.18270992186,42170.24840971484,26411.648910249754,16333.579400899083,23390.280287411148,69301.94998156327,59873.89083830397,22085.21394357376,10917.109210293745,21517.906784440587,36670.808879487035
2035-03-31,111777.82415455513,8610.513841464099,38068.67989318905,30331.250138818956,99183.95368381824,30628.18009481229,18928.672746826705,12454.707425983395,20086.475000573788,58617.71662713575,43272.76554041198,17339.586652330207,9234.026087963322,17261.208510015713,31310.99985106269
2035-04-30,76295.4680581891,6477.662790019283,17087.865006610973,22224.57046955423,68077.46002259417,14880.643446645097,13173.934879689485,7555.770364765362,13710.295610056302,40233.77887335242,24367.059121610528,11285.339298639521,6338.011528103153,10934.6649717081,21416.704240978288
2035-05-31,51843.02489609454,6558.058360159742,24563.651532504744,19740.331519725747,47411.568494960826,20197.13810684395,12343.7055599819,8574.908371416617,9316.191573828253,28020.236980522037,28419.00770781943,10427.297837653885,4414.017026880846,9676.781347111984,14689.778846339957
2035-06-30,94047.3757388991,2783.2880486219487,17536.930865081464,22678.69135911646,82745.09817106264,13596.39702525807,13296.163337806136,5713.3978401270015,16900.313420280607,48902.3530190986,23322.446387791904,11108.778880439646,7703.568639726038,11668.020527312101,26260.42672302545
2035-07-31,83818.53049431909,949.4923211257745,20061.81521787034,22691.12551578392,74361.55784296525,14585.277372633913,13393.34939267143,5137.612021325672,15062.189929829006,43947.68068519335,24287.596969250288,10181.102753746763,6923.061035179961,10705.575201066298,23477.51918234307
2035-08-31,84577.29810692876,2677.327418194595,36773.136282482716,29029.289472407243,76558.70515176316,27140.84221936155,17915.070326626563,9046.727362602158,15198.540469815262,45246.19474469246,39305.2450483058,13466.377455918484,7127.615449629296,13449.751127704396,23871.251817063745
2035-09-30,113139.22400199385,3785.096037039419,57392.80494108027,39995.32108493388,102701.68704884044,42188.855822929494,25123.82970046395,13547.677613266203,20331.11855315816,60696.69704586482,58808.102655444694,19123.90698960116,9561.527064247097,19067.8738290273,31966.978488211007
2035-10-31,120076.83222369883,4696.572645219953,60975.15268185804,41882.39299148368,108858.76939859452,45114.909611433955,26395.456405170826,14706.464232036777,21577.806750598706,64335.532714570836,62491.04135540254,20462.28634606225,10134.751431009363,20368.289925623085,33910.4625010502
2035-11-30,121029.51108302613,5859.991618887139,51607.46719284048,45059.31276660241,110429.33535947454,39000.981938528756,27520.472041794284,14098.504594377184,21749.003141619985,65263.73719745019,57974.43401500923,20329.102744986863,10280.971121967095,19751.676669557957,34263.554326954094
2035-12-31,153374.69897032587,7760.045594184044,58835.96625794351,50389.52730572646,138273.71322124093,44931.58992631433,30897.393587164373,16573.313319919715,27561.433404967323,81719.76451375308,66111.14175018178,24274.88811481762,12873.282700897615,23995.455950445972,43222.1893416121
2036-01-31,151718.9973654173,7888.153656623485,46764.85105586875,38454.045996232475,133950.23636997165,36458.88188111672,23778.974108860817,13967.788789669961,27263.903826565864,79164.58969465291,52558.592811088434,21334.46082353492,12470.767006044134,21865.72524708351,42419.01845266329
2036-02-29,161843.2782500845,9251.925682840021,51623.37751884086,37280.81306295928,141959.58588338894,40482.62600057304,23526.361576344574,15350.042830605178,29083.237101540493,83898.11525708294,55941.0849738281,22736.14815410622,13216.4374457436,23533.895390432088,45139.176253101105
2036-03-31,104641.5287983478,5769.807972457512,22478.225850029314,22251.338637446253,91325.04711316884,18382.078319106142,13510.139930295238,8012.8396642900325,18804.082725062846,53973.10284388344,27777.821381700112,13204.43239286451,8502.361886236125,13783.862035979377,29130.47528569972
2036-04-30,37205.171570985476,3442.175294173475,-2134.3366023486988,4089.915961353386,31520.864287448254,-15.72581953610559,2171.4537172183886,1763.2523277604398,6685.769331306394,18628.830793882713,1811.0574021500859,3572.7188615089676,2934.5924651613927,3820.9827287984012,10244.392823007614
2036-05-31,29386.48869165638,3048.2864744235267,-2006.3689797398665,-3984.6549406904146,23103.79532552862,-96.06749752287243,-2124.427935059243,1021.0655954367552,5280.752017890673,13654.343037386743,-1871.408381705085,1939.6710099038187,2150.9633448064797,2698.4205545793347,7878.347999989152
2036-06-30,41086.89966222379,730.6846773305748,-863.4857750308643,-2461.881186692573,33075.371558162486,-293.3008924376028,-1334.3312180683085,82.51769934723522,7383.315869301371,19547.54459087381,-1383.540406091348,2118.139338787564,3079.317092065009,3368.687981533442,11107.029708465529
2036-07-31,82021.30034042288,886.8181052864146,14957.763583814838,4618.632258398901,68396.99426532458,10952.095620607473,3460.771631405313,3079.6057060274634,14739.227671173801,40422.62361080652,12693.380783648348,7101.014066504069,6367.760166101884,9046.490437251812,22454.510146227465
2036-08-31,115412.72224843474,2615.1894005400586,41956.21288108394,22689.794641269713,100265.30493984575,30775.74900562177,14882.572866210503,9374.134155905576,20739.666188043804,59256.795219449785,40003.856655670395,14876.157270294969,9334.699889899674,16312.885937250843,32074.278392269658
2036-09-30,133375.2573320348,3722.8891369819726,61398.99676376884,37285.137762824736,118619.73022059705,44992.26365448427,23942.359309874177,13943.73007576964,23967.53374256691,70104.26056037436,60319.64134886436,20300.14699529968,11043.496883537739,21085.191764498886,37393.13846088163
2036-10-31,161057.79851533144,5215.6477330562075,70442.58167273323,50268.74122299841,144543.0711966357,52028.667244064054,31485.64374635734,17008.786386825614,28942.086393205147,85424.95507721005,72946.09488466076,25061.398560315265,13456.959928406795,25440.991163784453,45309.19651355693
2036-11-30,207696.70557106912,7522.501634013643,80195.47391401595,65108.700570238645,186470.04098942172,59919.10677859557,40093.58899278843,20738.304334140936,37323.09799112054,110203.79422474836,87230.3915444399,31482.508067858802,17360.360816115513,31736.10554734676,58438.142191614534
2036-12-31,229351.79941244138,8444.994421911928,74847.76057582503,72614.09570962728,206090.1431221033,56540.84792871937,43769.094945130106,20918.097690682036,41214.51835441559,121799.27458516226,87301.51784090036,33429.15024211711,19186.992324667743,33483.84891480115,64552.265502203656
2037-01-31,218963.65467341428,8113.676443578154,64922.28125955395,62648.84213708458,195096.53773779946,49384.87044816615,37818.10676626465,18535.716702193058,39347.76874481262,115302.05380303935,75906.56199543786,30338.141749497023,18163.487663388885,30874.418983481068,61431.20522635899
2037-02-28,223061.5934134447,9794.372381165602,69008.88439434204,58855.01892029569,197513.6726413763,53000.637251839245,36136.232366686156,19786.084552372315,40084.168336395785,116730.58053105322,77723.27262499213,31081.190451373586,18388.52292291205,31889.70818118754,62434.16204953519
2037-03-31,151688.46846234752,7108.473114803846,41889.865124763615,38038.63420363321,133821.97589188282,32676.712805912543,23210.20963056328,12780.983630205192,27258.41778268391,79088.78775210354,48701.55641529168,20482.663423897462,12458.825955534254,21090.18771237105,42398.437492979436
2037-04-30,126695.73393519435,6338.9948084997395,41657.85678718533,29853.876556206087,111296.5205776807,32179.230069631572,18817.34822198858,11778.485806553168,22767.22338815442,65776.2436614106,44564.90532479097,17710.500905676003,10361.70606578241,18402.259713922627,35356.06726295691
2037-05-31,106106.01535044608,6833.347970129871,39677.935910664644,22326.6054723158,92544.48344569984,30994.71806593718,14710.743254142684,11217.37532092984,19067.25095847494,54693.78971640867,40055.06082521291,15518.241243351995,8615.891408794685,16188.586975748376,29531.186838044076
2037-06-30,97447.24595254964,5641.92835471418,47017.464982546335,20374.41496976152,84960.03907648085,35663.614951936914,14103.228341329399,11583.429112152182,17511.270097673398,50211.38309419998,43715.6370189499,15157.12956536041,7909.779638020389,15975.283330573931,27117.449800102448
2037-07-31,127115.92074401837,5546.376898234497,61173.682281096066,30923.197945158903,111906.75810739139,45623.56091697789,20622.009490564527,14430.868902072543,22842.730957699903,66136.89404146769,58092.88830004795,19708.49615180938,10418.519179798208,20629.667381982883,35501.99521056647
2037-08-31,142120.96029228118,5674.484789079799,71599.59517182075,35017.132310312874,125226.73272275446,53045.00314495678,23479.11949621721,16379.858950691094,25539.136564523073,74008.99903914798,67124.60574627548,22258.224722337898,11658.608816488357,23349.630596610765,39705.83752048199
2037-09-30,176467.08586959503,6522.897355654095,87631.68703734194,45460.827097050824,155982.37923809938,64739.46289555861,30101.873112632547,20004.3622114025,31711.135330766487,92185.58612971615,83138.860502059,27583.832915579085,14521.95950706709,28822.450627556187,49360.01509231551
2037-10-31,161761.6411090979,7878.245492967335,86346.4370652923,46920.745289624225,144288.17474982032,64418.97720782999,30848.043876831314,20620.014771121958,29068.56690730473,85274.31127714417,83479.69511595235,27288.319348493118,13433.229069208266,27816.614823885713,45401.79044158221
2037-11-30,173969.38410445835,7488.521050331499,79472.66156262,51629.26881656067,155467.37132816119,59393.70926930978,32886.31736416407,19683.448685824154,31262.298323571467,91881.21645494389,80703.2896057809,27719.31692959373,14474.012270651963,28164.397280357865,48862.645731932644
2037-12-31,143229.2037692699,5356.933771340726,54568.86969366937,45335.40066190475,128699.47123490676,40875.13722845321,27839.420865856937,14307.53930042192,25738.287917337686,76061.38749983057,59916.88083765372,21747.805430752596,11981.920771969908,21857.492528169674,40312.261499107386
2038-01-31,134395.33227333272,5677.645393434397,41305.00482683069,41478.77271846884,120498.20795144579,31643.24518821012,24941.87508479919,12175.215874545614,24150.841209518272,71214.44089930532,49233.7212599206,19421.830906833457,11218.383160279505,19427.52854918927,37794.6093287154
2038-02-28,125638.17352944303,6334.433136078764,39060.293448532626,36957.14988031682,112194.59022204866,30342.074085878256,22420.872144347722,11865.356184077902,22577.179783241078,66307.00282123168,45952.35202564731,18316.18382005446,10445.31634967299,18354.16088219879,35278.18237277698
2038-03-31,90607.13640926976,5394.2171371038585,17332.227363678332,25640.858352866228,80660.54444264666,14583.611761374896,14960.762757044218,7258.303239855743,16282.102412745813,47670.3817656047,25603.519844905884,12190.03930851402,7509.496687610413,12084.658678482287,25411.85764869559
2038-04-30,72712.80440740072,3158.351941248426,6630.808916654757,15953.241303238141,63581.60879748154,6053.812066147191,9030.418948576598,3774.4782969472253,13066.49095200965,37576.730799312136,12998.54282617407,7977.764339625775,5919.447779045527,8345.49845783313,20256.562544088247
2038-05-31,52953.172388706225,4170.161593808977,6394.371876371041,9786.069915283948,45848.14441544987,6325.388781573318,5780.239383883653,3846.5100522281423,9515.685078250626,27096.253349531187,10509.393539609791,6379.427053971254,4268.462245078401,6590.39252308549,14697.735561533187
2038-06-30,67092.15641818618,4820.2386465879445,16504.676388634307,12259.382213289395,58055.31552727481,13750.127321864718,7777.0534284676705,5910.168864084284,12056.460508348096,34310.6914766184,18820.977155980945,8810.947354082013,5404.949875589108,9237.28164991771,18618.039692154354
