,Papallacta_linear,Mica_linear,Orientales_linear,Occidentales_linear,Bellavista_linear,Puengasi_linear,El Placer_linear,El Troje_linear,Paluguillo_linear,Norte_linear,Centro_linear,Sur_linear,Parroquias Norte_linear,Parroquias Sur_linear,Parroquiales Orientales_linear
2029-12-31,-61383.60869760085,-6761.86185600005,-37174.39680239959,-26754.202799999995,-56976.840166963404,-29194.978455470922,-16896.64355966145,-11099.67060541314,-11030.634482958774,-33673.31253867501,-40284.42266401369,-13323.639722760616,-5304.543819544232,-12360.543708966394,-17493.013822942972
2030-01-31,-84815.22069719943,-13887.90084960004,-72858.56432039928,-46223.01698400028,-81026.41917015759,-57494.98071066462,-29841.75582509747,-21661.569156701968,-15241.295159286472,-47886.61372956321,-76448.01153790108,-23528.61268527244,-7543.559624741738,-21099.251755719575,-24444.007745610626
2030-02-28,-98319.52468799881,-16229.94911999999,-64560.55913999948,-28929.035520000034,-87801.04361841109,-52647.717975930034,-20211.468068483984,-20431.177815510193,-17668.018586433405,-51890.41677848102,-64023.2101512566,-21888.648093906762,-8174.277160874059,-20912.845261127637,-27607.55774666652
2030-03-31,-117012.0927780005,-21751.783243200043,-111410.41386420075,-40203.95580000024,-105928.89788498245,-88140.85543098494,-29466.244334605195,-31300.597920889468,-21027.073072206644,-62603.978650023775,-103511.41860527777,-31389.600796304872,-9861.980393091842,-29820.38492298372,-33026.95286278789
2030-04-30,-82182.47385600171,-11414.753279999932,-34743.89116799881,31615.315199999914,-59525.0044873363,-29494.85465707152,14074.809370272204,-9163.09241467174,-14768.19055192331,-35179.277652015786,-14520.82587491336,-8047.063498510358,-5541.777917770809,-11973.726187429887,-21427.77379284821
2030-05-31,-88928.04495959994,-12224.922130799918,-69928.43397569991,5168.788596000334,-71627.66009627034,-54703.9423475337,-2290.4239625299892,-16806.782895099248,-15980.369679239939,-42331.94711689584,-50797.603433791905,-16021.197290352802,-6668.535154962826,-18195.10051820702,-24044.65400276426
2030-06-30,-90464.24217600162,-11646.36403199992,-98084.52680399976,-40877.07120000026,-84329.58435330343,-74345.4169948973,-28552.32595426314,-23987.887863879434,-16256.42431902726,-49838.78435280192,-90418.42550780004,-25079.4570043352,-7851.084303292388,-23802.053194125107,-25823.15509040649
2030-07-31,-104923.23760800064,-9959.299505999927,-97183.91850300091,-60301.575720000095,-101011.5040812214,-72977.7947582207,-38742.4894777779,-24297.04942242943,-18854.70579815772,-59697.79891200026,-97761.42424306784,-27793.478397537354,-9404.171029961486,-25481.492550133116,-30331.38545932684
2030-08-31,-91674.73244160054,-11894.18425919999,-153199.52496000056,-115597.21737600009,-103890.02164680361,-113391.5932606038,-71828.60805958773,-37711.617998578775,-16473.949419755372,-61399.002793260464,-161675.99449310664,-41133.169978981,-9672.161015317442,-34177.03048442989,-28360.26022498135
2030-09-30,-116420.78775600095,-14680.706976000043,-210065.31503100027,-144745.63272000002,-131422.6936120657,-154775.2315434975,-91117.34736434444,-49908.16655310339,-20920.81555975312,-77670.81192473037,-214860.3223206922,-53489.843892237164,-12235.45277528322,-45048.10356480729,-35954.9147498871
2030-10-31,-164607.76130400063,-18858.419546399957,-255933.3234599993,-189387.2288880001,-182024.62987181757,-188992.01789785427,-117975.44591112732,-62212.42477321264,-29580.01470632877,-107576.55625424476,-268003.8310782451,-68508.84178247699,-16946.493041066224,-57642.893595790665,-50385.62878189902
2030-11-30,-174977.10115200107,-13012.007399999984,-236729.0783339997,-208397.36484000002,-195250.4703972647,-172889.79905087108,-126589.01205497398,-57496.525979697035,-31443.38507701465,-115393.02800478354,-260857.81110425395,-67531.2348419253,-18177.818793985352,-55860.306359676404,-53768.81820957003
2030-12-31,-193113.38995200163,-13543.195680000004,-207693.8496000003,-172745.81856000004,-201261.00433380576,-152606.68006967986,-105788.48660798417,-50869.655937216245,-34702.47617437446,-118945.25356127904,-225254.03096826375,-60841.816920187324,-18737.39950347721,-52291.86774577072,-57650.32951392955
2031-01-31,-210102.9580187998,-16606.86231600008,-183407.5831499995,-134774.03015999997,-205754.7617743739,-136776.53230946063,-84165.91550159776,-46143.92809126983,-37755.50155597834,-121601.0642086553,-192937.60594436503,-55164.937656601884,-19155.768321194253,-49642.07330978739,-61151.26203691735
2031-02-28,-195088.54841279998,-15042.301343999969,-152097.07957919923,-87824.90908800012,-181777.59075202388,-113977.42435532848,-57133.315673179015,-37289.71501642802,-35057.41214978012,-107430.55613444616,-149847.98274235785,-44156.758088948,-16923.493699013303,-42013.293574705254,-55678.64292635715
2031-03-31,-187174.41694559957,-18136.328598000004,-170239.74271470087,-48849.700428000295,-165603.45501005565,-128136.47667516887,-37736.92595054595,-39023.85650293821,-33635.242725124284,-97871.64191094296,-146195.0145230301,-41547.598741073234,-15417.681661436178,-42278.54422783189,-52373.616156698714
2031-04-30,-113519.01556800038,-12202.388640000045,-95376.87986400083,56124.80063999974,-79127.22790516265,-72673.50109935696,23119.06864427971,-17200.593202067954,-20399.367097569633,-46764.19169195052,-45494.92868664806,-13339.055919211167,-7366.74491797072,-20755.989736645795,-29230.29240663195
2031-05-31,-100955.25720000005,-13128.03809999996,-121497.96791249975,28811.911500000137,-75613.45537053034,-91529.3188465308,6878.203955527594,-23573.282187498626,-18141.65971884007,-44687.552123983434,-75991.16303286962,-19415.66548710107,-7039.612694996323,-24358.261019388738,-26618.690592352992
2031-06-30,-119260.51199999946,-16497.64519199996,-158561.40598200008,-22620.30624000009,-103402.8398894401,-119175.36251701468,-22981.69160509322,-34567.65269887863,-21431.11400640006,-61111.07837465918,-125787.3806667829,-32447.333261999804,-9626.804393706745,-33567.75573652686,-33119.21114287324
2031-07-31,-102441.56519520032,-15525.89020799997,-161406.59135939958,-66348.2924999998,-100479.38998979593,-120764.23020058418,-46351.59478245182,-37497.55253978424,-18408.74926557748,-59383.31948396935,-146849.27867585214,-37308.74724198431,-9354.631208049923,-34436.565055339976,-29834.781131148506
2031-08-31,-113553.33212159971,-17166.57269760004,-199874.02510080038,-118251.00288000007,-122487.75122217982,-148652.7079981255,-76483.29882629402,-47830.69067522685,-20405.53378225155,-72390.26097230811,-197090.54198902496,-49557.98139062288,-11403.609638784888,-42849.8436484235,-34391.850796530765
2031-09-30,-122912.32539600029,-21938.16311999996,-249158.5261470002,-159409.24739999988,-140389.01357108087,-185540.6924353754,-101737.275834807,-60732.33522844052,-22087.344873661164,-82969.90702050856,-251272.23496091904,-62524.63778111157,-13070.217163467569,-52570.4142220619,-38154.52672733834
2031-10-31,-155048.7949919991,-23568.11542799994,-247724.49534300057,-159480.64079999996,-166755.44625274,-185234.13399786752,-101747.34195483805,-61374.1451501529,-27862.26846006224,-98552.46873536959,-251006.81622673574,-64730.50764954564,-15524.932046130152,-55449.54092218519,-46900.988822093386
2031-11-30,-182209.50291599997,-23800.43055599998,-241567.93563299975,-182037.7886400003,-194629.96191786876,-180985.23317074034,-113336.58262814466,-62100.94058557839,-32743.047674005196,-115026.3074934605,-256951.60501369514,-68663.76207253196,-18120.049454553497,-58147.49299199663,-54957.921896865424
2031-12-31,-195125.68928159986,-24641.379100800015,-239321.66837040024,-201009.1390559997,-209934.32369740042,-179762.79654388386,-123299.98149865957,-63501.64107920424,-35064.086363903596,-124071.1853051638,-264233.7168819298,-71957.97722279017,-19544.885536227957,-60079.96764861339,-59032.96380742608
2032-01-31,-198551.61610200076,-22419.826757999992,-200478.02229629955,-178116.27170399987,-207054.36356047442,-151356.71765192927,-108527.6584042496,-54798.30919790319,-35679.725413529326,-122369.12886423996,-226439.58843900487,-64142.170521699336,-19276.76124748001,-54133.306522364925,-59288.75301166685
2032-02-29,-191865.04172640084,-15277.048898400068,-136271.6443800005,-114027.41095200012,-185645.9593330477,-102898.51745192654,-70030.22450213319,-36784.052855511036,-34478.14799823418,-109716.76196583078,-150789.93918559363,-45841.88679414998,-17283.638813906673,-41207.43206638023,-55575.72097458372
2032-03-31,-131955.74179199932,-16421.457888000037,-121471.95269699913,-62282.09069999964,-123667.61223421083,-92938.63657487801,-41632.19575738357,-31559.12692758988,-23712.446800022168,-73087.55883041801,-118023.23845007684,-34410.61713447055,-11513.454699004928,-32159.469115762477,-37745.46365022927
2032-04-30,-71959.47897599963,-12661.849152000006,-86959.1032560004,5758.283519999745,-57568.64335770042,-66925.51805775614,-3101.8574851634135,-19610.228556093603,-12931.118371987304,-34023.068224402225,-62398.36904907922,-16985.96426907868,-5359.6406966019495,-18868.765299871324,-19410.07941729057
2032-05-31,-55615.978630800215,-7875.436341600039,-53572.141308599224,44969.97106799993,-34424.50306899541,-41262.71948860962,20085.55745185763,-9274.791106911936,-9994.191359954786,-20344.881313776496,-19982.20255283758,-5599.772348313702,-3204.921235723441,-10544.716998376538,-13804.429159371903
2032-06-30,-49797.11066399882,-10713.427415999977,-93680.5153319993,-5499.874080000223,-42195.36974229235,-70829.55486689383,-9439.825059849716,-20390.920588090776,-8948.540786320704,-24937.463517695094,-71213.29728088627,-17305.406031171096,-3928.3889230074824,-17936.179874121983,-13712.326544426247
2032-07-31,-90726.11737559986,-8984.068509600042,-95710.73237999943,-53680.19482800029,-87725.87205101235,-71514.22612538081,-35091.01022508562,-23103.250027361326,-16303.48329239546,-51845.99038214819,-93384.80371460105,-25625.76526644419,-8167.278687949224,-23578.339278299987,-26272.700902086075
2032-08-31,-101354.16916800058,-9950.472503999961,-126810.91873800058,-107594.6759999999,-109837.56028684461,-93905.443918881,-65785.25608898063,-32089.18871008632,-18213.344199489533,-64913.99812952538,-139187.63133991603,-37088.81346263211,-10225.876862705114,-31025.364326415238,-30757.592476749833
2032-09-30,-149385.23333999925,-13891.621176000011,-168224.51166299955,-163868.35571999996,-163202.2392118852,-124872.63526970566,-98522.13099014448,-44384.432992575246,-26844.526431197835,-96452.52337422433,-194369.06344717182,-53086.74605815866,-15194.128470626554,-43598.00213210678,-45489.57257548809
2032-10-31,-150493.72716000018,-12346.711991999928,-112648.59700379978,-135653.77519200026,-157099.77003369655,-84938.53343171596,-79862.98196059764,-33102.87516116728,-27043.722770652133,-92845.96408991421,-143008.92210577798,-42861.09036816231,-14625.988590137216,-35360.877634607066,-44957.548073249025
2032-11-30,-171871.1794800008,-15931.53619199999,-93547.74815100002,-145881.7074,-177168.78434455162,-72997.8050079134,-84197.23303125435,-32758.454369312203,-30885.25095255588,-104706.75154762954,-135984.01335683954,-44589.21170598728,-16494.41382247781,-36180.72154952731,-51076.56680916575
2032-12-31,-216764.9636543987,-22553.038655999942,-141531.17312160003,-171836.44819199984,-220426.95107595474,-109768.5160677865,-101366.24073778088,-45388.5867902806,-38952.6639686957,-130272.3280858892,-183265.51759506538,-58006.04613654753,-20521.749145171372,-48377.302707213305,-64059.06806131261
2033-01-31,-263785.58148599986,-23454.206982000003,-137955.59549999947,-172112.8847399999,-259047.85011826144,-107633.02694744649,-101316.78049289226,-45332.56112202357,-47402.26899303442,-153097.27941989273,-181316.1002791248,-60585.53940602007,-24117.354846010192,-52092.09410244716,-76861.57415959277
2033-02-28,-196364.62883520086,-20363.1357888,-121593.47976719946,-124171.08681600002,-191855.87425575682,-94733.21281997096,-74667.40213797653,-37902.089606275425,-35286.723801685475,-113386.82168515272,-147392.6038303317,-47613.92222376564,-17861.78189321101,-41474.204046785024,-57099.772967107514
2033-03-31,-198534.91013999778,-17184.381379200062,-87074.84794680026,-79885.28545200026,-182630.2662586065,-68967.80940229783,-48776.03391340535,-27889.655999569637,-35676.72335215769,-107934.4873588364,-102612.09742423003,-37014.60925973941,-17002.87778867633,-34669.98698174898,-56381.81073944004
2033-04-30,-181389.02140799974,-15068.580336000019,-92848.29476399987,-56540.84256000057,-162771.25802857862,-72129.54982642218,-36668.230714749596,-26059.62867081497,-32595.60714701748,-96197.81349489022,-95260.1877306727,-32843.26484920444,-15154.00412246071,-32303.63524871403,-51026.654044355004
2033-05-31,-105167.36338919996,-6108.442739999984,-37881.46150830095,16499.031048000314,-82126.71202737742,-29411.26248340417,6055.39183767973,-7893.140101218467,-18898.57520103924,-48536.88680818005,-21186.46506310412,-9849.52523479577,-7645.9968897488425,-13824.912693077502,-28128.61158290505
2033-06-30,-146950.52399999928,-411.982199999984,-83601.75644999952,-35918.96399999998,-129410.59718159959,-59243.235215624445,-24527.196435870137,-15517.122682634654,-26407.009162799804,-76481.66293432529,-73543.01494598796,-22127.618364707305,-12048.12659760697,-24048.03242056776,-41046.61080838472
2033-07-31,-126556.91468280039,-376.97029199994114,-109149.07706999959,-97831.62676800007,-128075.17360027606,-77277.23957153728,-59068.18349474418,-23673.627068740097,-22742.27756849914,-75692.42759776305,-118686.29406054322,-31984.908879510884,-11923.798662185707,-28416.89182883928,-37326.80925438358
2033-08-31,-134356.66937279975,-4571.58240000011,-162076.90029840072,-158321.27750400006,-149501.87067850254,-116489.11103122019,-94802.74945601054,-38159.21398624933,-24143.893486292145,-88355.60557099532,-183753.08271306867,-47634.38655203052,-13918.624160168514,-39262.290761570985,-41236.393724303874
2033-09-30,-137708.8844040008,-7862.284440000002,-205748.6231790004,-184612.40711999987,-158783.6974921618,-148769.70258070272,-111736.58753411102,-48399.27518567237,-24746.286527398886,-93841.16521786638,-226825.4541080206,-57169.786534176266,-14782.762236520111,-46753.448687772805,-42925.34825049136
2033-10-31,-113767.0762536004,-3565.318680000003,-154039.6709082003,-134378.39923200017,-126670.65802947902,-110374.59314442333,-81523.91572021635,-34751.5300735912,-20443.943602771895,-74862.3588954217,-167129.51267806938,-42084.218161358425,-11793.038262544464,-35187.217859555014,-34926.5212385187
2033-11-30,-110115.4521599994,-9526.733999999991,-138268.13966999884,-170746.99559999997,-132714.28763258556,-101816.2798658554,-100053.1804751101,-37963.634774265025,-19787.746753152118,-78434.14399085715,-175057.3626214845,-47080.24128598781,-12355.70017859355,-36129.48364204626,-35007.48231955239
2033-12-31,-170921.3072111993,-17621.823024000125,-181673.9636399995,-197510.345136,-189219.70054875928,-135991.7155925639,-117413.1870415921,-50721.46867560245,-30714.558905852296,-111828.8430243157,-220180.7824188542,-61504.881713334435,-17616.354121089313,-49479.271135726005,-52343.55928406385
2034-01-31,-177141.6973620002,-21672.63808559997,-176948.63125919926,-172369.01008800016,-188072.1766739708,-134409.2965947331,-103915.91507681737,-50398.83899674119,-31832.363015951334,-111150.65641431774,-207422.5921997987,-59388.50956907588,-17509.519648346763,-49103.962561629894,-53293.28894913513
2034-02-28,-218481.66789119862,-35090.04784319995,-231927.4395143996,-157086.38332799973,-218169.0857610013,-179068.27175695018,-99910.97267244925,-64843.0436560485,-39261.155720048286,-128937.92968475225,-243954.76651885398,-70211.30919316974,-20311.541884349157,-61320.90043311711,-64090.3693101542
2034-03-31,-161600.36238360038,-30691.67243759991,-178232.81842979963,-54240.90447600002,-145975.0018805999,-139226.32622235347,-41623.2136298883,-47222.769134165566,-29039.58512033305,-86271.2261114348,-159369.11090297223,-46033.385595096224,-13590.272675083981,-44158.29139308051,-45574.19258503125
2034-04-30,-178193.4335999998,-29184.01919999998,-187965.36000000127,-19775.577600000113,-151015.02724223956,-145448.79916319996,-23890.836833280355,-45556.22223647994,-32021.360017920066,-89249.88110016347,-150024.20553077507,-42895.503655765046,-14059.499036252575,-44666.36415423468,-49070.842268515065
2034-05-31,-149393.15541359858,-24827.62967999996,-181647.00529289982,13946.091768000037,-119021.84431926167,-139096.3867057142,-5395.873956221809,-39979.086493742245,-26845.95002782372,-70341.90999268372,-128803.94394308937,-34615.766160803316,-11080.933706123318,-38881.65198313133,-40237.90693159681
2034-06-30,-182297.85739200196,-7959.980160000062,-149516.12269800017,-22203.123839999596,-154983.48954994133,-109083.79208549671,-21829.822251210033,-28661.437010079142,-32758.924973342673,-91595.24232401652,-115803.42545132528,-31981.59428401039,-14428.962877099551,-35830.84170439157,-50259.38430408487
2034-07-31,-173348.06438879966,-3469.9132908001166,-164990.10122999953,-70545.74148000019,-159658.6947501555,-118069.71393055735,-48330.34340293904,-31996.953386783534,-31150.64717066741,-94358.28859734233,-146105.13605572982,-38045.25365480463,-14864.224481239451,-38297.83647135015,-49252.502661531034
2034-08-31,-158553.12382559798,-7633.198944000072,-227892.33359999923,-153252.76708800023,-168081.0188459755,-164314.92543062347,-96511.63756209124,-49523.47431130064,-28491.996351460406,-99335.8821379727,-227916.98575065704,-56462.12955357502,-15648.342854560511,-49527.51588864273,-47670.50599550077
2034-09-30,-151353.15426000126,-14305.5396,-279317.6877149996,-201381.32519999973,-174137.71048997517,-203539.39778724735,-125682.92365315504,-64232.01482717258,-27198.16182052232,-102915.38689957489,-287478.5953136035,-70321.89735909416,-16212.220846616743,-58887.00044327724,-47133.42761825901
2034-10-31,-152417.41028639989,-11428.627896000049,-247878.0439974,-165044.57040000014,-165980.61043821933,-180080.14827707905,-104225.53217790078,-55397.01428779792,-27389.408628466103,-98094.54076898772,-248485.16426626744,-61156.298633423336,-15452.794831798226,-52814.392815566425,-46349.3829453846
2034-11-30,-173667.2011200006,-14932.545479999902,-161419.00311899924,-151155.20700000017,-179951.80713778702,-120515.78416915389,-91369.56071418307,-43013.71211305057,-31207.996041264058,-106351.51801843283,-184464.91735699255,-52369.48993526173,-16753.513244528003,-44423.524239198014,-51721.07962197926
2034-12-31,-204167.17621440077,-22329.46457279993,-200922.0682895991,-187228.70409599956,-213923.0007460435,-151631.264138911,-113392.51071357894,-55444.981926226785,-36688.841565727605,-126428.49344091084,-230773.77663646603,-65685.58753860448,-19916.231369456636,-55082.9439927093,-61085.992138122
2035-01-31,-219223.46333159824,-30507.84748440001,-223441.90298819926,-170279.2353600006,-222055.70757253724,-171086.85634565074,-106182.3902780536,-62037.54178521799,-39394.45636068817,-131234.9231753699,-242095.29648790776,-69514.94413405903,-20673.386375003334,-60002.76109847818,-64682.01687605605
2035-02-28,-281598.8353919977,-36958.35931199997,-266495.33206800045,-182052.34992000027,-276122.89409302094,-204300.40086779458,-115492.22983534349,-72846.7352381915,-50603.31071994206,-163188.6304089753,-279593.19731189334,-81424.77379731744,-25707.041440060155,-72337.33152174405,-82002.24913422803
2035-03-31,-249774.4009151997,-31498.970320800043,-191714.45150430006,-85804.63649999988,-226112.48348062063,-149101.06362185528,-59295.39050279333,-51885.1054281366,-44884.459844461024,-133632.4777370479,-183044.6659573632,-56880.139623832474,-21051.072212045863,-54851.20578597811,-70499.00391670932
2035-04-30,-194394.19910400006,-22811.885280000028,-82455.10700400111,15960.127679999483,-155417.71211688913,-68143.48536720662,2202.0852558596525,-23554.887433722168,-34932.637578989044,-91851.86786108222,-59028.53716951213,-25456.584241766555,-14469.388998082519,-30315.08196836447,-52423.209906201446
2035-05-31,-170918.3316203992,-22514.23868400014,-119208.74093909984,24912.14324399982,-133945.27249943087,-93980.89794298878,4579.450144618487,-28425.06419333635,-30714.024192185723,-79161.65604716328,-80113.50637571295,-26819.446993480018,-12470.304869696907,-32211.38604965542,-45770.91020772934
2035-06-30,-168129.41191199803,-8804.239920000162,-56932.62843600015,-18352.64303999984,-142409.93662208668,-44039.53999535472,-13800.759587676026,-14629.254391709983,-30212.855320586055,-84164.27254365386,-50944.46346529217,-20982.738481138185,-13258.365099516435,-23657.56557201467,-46290.37297937996
2035-07-31,-82557.25506000104,-2181.305700000121,-69903.77294250016,-61463.44889999988,-82962.36047534563,-50332.61160482594,-37274.45331062263,-16099.69862316376,-14835.53873428221,-49030.755040927324,-76296.33321532988,-21078.305636586203,-7723.795760254543,-18698.996729536833,-24279.917648620758
2035-08-31,-71491.02428159992,-8603.020799999995,-161253.6518736001,-153285.99264,-96707.05997952321,-117655.11456549884,-92236.65919696796,-39806.651593605704,-12846.937063403566,-57153.872447899135,-182637.99140786807,-44764.91329823181,-9003.427284093745,-34568.82604634235,-23981.838176074747
2035-09-30,-145675.1028600005,-12596.870520000042,-243257.4417329994,-206683.53012000042,-170799.874069734,-177322.1259547846,-126086.4910672293,-58162.610344675384,-26177.81598394214,-100942.72557521316,-264395.28307001083,-66232.78835450498,-15901.468275892157,-54012.580018468,-45745.088818487624
2035-10-31,-136400.17920480014,-16624.255175999995,-256379.48898839994,-200944.56952800025,-161769.23245772487,-188338.7235891009,-124052.96029312469,-61900.176857833554,-24511.11220310217,-95605.61638251445,-272528.3287808739,-67756.08644367299,-15060.715541814006,-55411.867470354824,-43051.80946697762
2035-11-30,-160321.72590000049,-21673.298520000073,-215275.26540599923,-216595.34136,-185271.72539337023,-161487.34991775829,-129895.77731833776,-59320.673553068904,-28809.814144229997,-109495.58970748108,-253450.19925258827,-68479.38026972717,-17248.797634122817,-54425.6871739137,-50023.30455322012
2035-12-31,-229255.12360799918,-30786.56747999994,-264182.26480199955,-242733.34799999994,-248285.51282419916,-199990.74708519294,-147322.0696908781,-73415.3358356909,-41197.14571235748,-146736.73807910224,-302495.93302109395,-84217.71671920147,-23115.381243932876,-69303.14710699534,-69552.41396349517
2036-01-31,-271058.0082084004,-32209.878167999905,-218596.4908208997,-158135.3965440002,-261537.10697124965,-168401.40295079444,-99486.0971224138,-61354.417024315095,-48709.12407504954,-154568.43022000897,-234067.87802762844,-70846.82508064058,-24349.10465902359,-63536.10424678813,-78427.41788260746
2036-02-29,-275155.46800560085,-37919.70655199997,-252731.49812820036,-173853.51984000023,-268802.5678980335,-194992.99621786634,-110281.73199809217,-70676.20348072839,-49445.43760060656,-158862.31762773765,-266898.53856543807,-78820.31894568031,-25025.51907130667,-69976.77307384393,-80006.75703958582
2036-03-31,-224235.70658999705,-24657.059123999956,-96893.04903389953,-27853.023095999786,-190772.33207249697,-79143.7742727041,-22079.536824361105,-29751.267400797944,-40295.15647422258,-112746.4482548443,-89264.89863610895,-35148.89452158089,-17760.904115949164,-37086.94920325484,-61837.633829421706
2036-04-30,-74624.70556800043,-13913.38080000007,26362.195199999336,88059.58848000069,-39301.98835792401,12593.440331999305,47924.06355964863,2780.6350671358095,-13410.059590569215,-23227.475119531744,51531.15501449363,5624.5198815146,-3659.015116122656,-1869.6475247966434,-17703.561319913093
2036-05-31,-62819.233217999106,-11318.963040000086,26915.15790000003,151234.0145999996,-13923.836687337182,14108.788578510537,81615.97999965574,8569.742774237739,-11288.616209274547,-8228.987482215976,81203.02290575037,15652.610363376152,-1296.3091955912873,2868.4759753180842,-12624.69255267692
2036-06-30,-12503.012255998608,-1836.8467199999927,33658.99579800139,122857.20360000081,20278.79534590519,22983.80747816889,67363.63800535884,12641.131736937823,-2246.7913024030045,11984.768049430057,77152.87134449901,18670.025940533193,1887.9558467037482,8587.19902165041,227.94165808323305
2036-07-31,-65944.25117279933,-3523.5557280001185,-47735.0237529017,16209.107640000198,-50039.72828803743,-35252.25568951297,5364.585938972904,-8066.446052984403,-11850.18193575212,-29573.479418230832,-26985.430751303687,-7876.343980029316,-4658.69870361621,-11158.47599187187,-17464.545480417815
2036-08-31,-126498.42545759933,-10908.757152000106,-179121.387506401,-92874.23870400025,-126795.30735062793,-131278.2064986634,-61405.83952540563,-39611.4176917189,-22731.767054730288,-74936.02664422145,-168895.55780701034,-42501.24218698817,-11804.643114343671,-38822.64192548864,-37164.420091071646
2036-09-30,-134027.76391200212,-14676.023880000008,-268034.6106269998,-165715.63847999956,-151069.69979372987,-195728.50875995625,-106022.33384507096,-60244.63045092463,-24084.789174986672,-89282.1925780952,-263975.62132292666,-63516.145578412594,-14064.589050796289,-54429.34104534366,-41365.3769468091
2036-10-31,-204535.41670800117,-21012.951960000024,-318519.4535729985,-176329.7074800002,-211516.5204676687,-234143.10862398462,-115195.09149846902,-72055.1971678993,-36755.01438242766,-125006.2635963937,-306004.92764913087,-76486.85039910924,-19692.188055539944,-68242.41363489375,-60864.16175901145
2036-11-30,-278492.5221119993,-30863.201039999964,-377667.31512599846,-273100.48667999974,-296201.4898196084,-280201.15578735917,-170829.65832064196,-92961.80741358879,-50045.10622352675,-175055.08048338967,-393914.0403989245,-103274.13333176055,-27576.358702205547,-88394.60743831703,-83847.18685695209
2036-12-31,-345579.8314751998,-34875.98207999999,-373704.44031360076,-302558.4921599999,-358526.68912827526,-279140.92531323957,-186378.13068796825,-96487.19137719367,-62100.69571609348,-211889.27327481136,-406035.32151808444,-111889.67002793905,-33378.83475784259,-95868.18105146513,-102972.06936467998
2037-01-31,-303941.3730696011,-33427.35604799999,-337229.71231769916,-258389.35264800047,-313411.28591279354,-252743.55059926288,-160490.953469528,-87092.2131777227,-54618.26474060721,-185226.0699744601,-360693.7344965205,-99252.51398884872,-29178.59071848114,-85566.86316714175,-90337.16974347927
2037-02-28,-329753.4514847989,-40962.27743999994,-378833.15599919966,-264039.39475200034,-335978.6444682584,-285402.77198367397,-166498.06501807933,-97828.36134329184,-59256.695231818216,-198563.3788807405,-394920.46013791,-108528.51198680658,-31279.61179999485,-94618.11188562543,-97527.59158403364
2037-03-31,-216303.00728400017,-29939.941979999992,-221789.5992000004,-108414.14921999996,-204287.75175332068,-169673.31668313046,-73195.6702721398,-57235.1770216976,-38869.65040893508,-120734.06128621282,-213107.1019884413,-60736.05448275691,-19019.189688234175,-56392.149193560064,-62059.45298583206
2037-04-30,-200319.7271040018,-26707.242240000018,-227199.9912840009,-66311.93520000052,-180720.66014977108,-172094.38335318677,-51057.22863200434,-53473.49658012621,-35997.45496058901,-106805.91014851525,-196662.72275293528,-53706.087719482515,-16825.093459943615,-52907.661034964985,-56466.413477011905
2037-05-31,-154815.00761159952,-27210.158661599988,-216604.5880932002,-312.6295439993827,-127010.51318243504,-164826.74526764895,-15336.46313920616,-47577.38334624815,-27820.25686780469,-75063.2132908192,-160146.51149062172,-41410.08145843228,-11824.678777284516,-44716.59090919689,-42134.49361583717
2037-06-30,-141857.67103200007,-22238.39771999995,-255379.39297200003,951.5879999999538,-116072.63486113655,-190065.88654633853,-16986.031904952313,-50828.31224677833,-25491.82348445026,-68598.92720293219,-184081.62285661005,-42989.230557453295,-10806.362305571856,-47066.53480762448,-38571.44116482926
