,FONAG_PROM,FONAG_PROM_DIS_0.0346,FONAG_PROM_INF_0.01,FONAG_PROM_INF_0.01_DIS_0.0346,Incomes_linear,Incomes_linear_DIS_0.0346,Incomes_linear_GRW_stepexp,Incomes_linear_GRW_stepexp_DIS_0.0346,Costs_linear,Costs_linear_DIS_0.0346,Costs_linear_INF_0.01,Costs_linear_INF_0.01_DIS_0.0346,Utility_I_linear_C_linear,Utility_I_linear_C_linear_INF_0.01,Utility_I_linear_GRW_stepexp_C_linear,Utility_I_linear_GRW_stepexp_C_linear_INF_0.01,Utility_I_linear_C_linear_DIS_0.0346,Utility_I_linear_C_linear_INF_0.01_DIS_0.0346,Utility_I_linear_GRW_stepexp_C_linear_DIS_0.0346,Utility_I_linear_GRW_stepexp_C_linear_INF_0.01_DIS_0.0346
2062,928263.76,222447.47712485766,1409837.6182423523,337850.9803439159,-2204917.879657158,-528382.6006492221,-4726437.293802015,-1132635.030150372,-802524.8167506768,-192315.62031062893,-1218866.5818734048,-292087.0207079264,-1402393.0629064813,-986051.2977837534,-3923912.4770513377,-3507570.7119286098,-336066.98033859325,-236295.57994129573,-940319.4098397432,-840548.0094424456
2063,928263.76,215008.1936254182,1423935.994424776,329817.79445907124,-4350758.610485134,-1007740.2458764986,-9326237.472447088,-2160180.7144475128,-1541006.7206257728,-356934.1879363867,-2363870.0891969786,-547529.1180638126,-2809751.8898593606,-1986888.521288155,-7785230.751821315,-6962367.38325011,-650806.057940112,-460211.127812686,-1803246.5265111262,-1612651.5963837001
2064,928263.76,207817.70116510557,1438175.3543690238,321975.61608705006,-5164291.544507202,-1156170.5230481895,-11070117.566383263,-2478354.195657948,-1938709.2880210849,-434034.0804255683,-3003676.365991323,-672456.6274398938,-3225582.256486117,-2160615.178515879,-9131408.278362177,-8066441.200391941,-722136.4426226212,-483713.8956082957,-2044320.1152323796,-1805897.5682180542
2065,928263.76,200867.6794559304,1452557.107912714,314319.90358391707,-4682806.334875984,-1013315.915541149,-10038011.258837279,-2172132.6575489137,-1731623.6055249705,-374707.30876417307,-2709663.228083726,-586346.0238200439,-2951182.729351014,-1973143.106792258,-8306387.653312309,-7328348.030753553,-638608.6067769759,-426969.8917211051,-1797425.3487847405,-1585786.6337288697
2066,928263.76,194150.08646426676,1467082.678991841,306846.223293791,-4165500.910765475,-871231.213412984,-9822033.254397858,-2054317.6279942757,-1533433.1860485577,-320723.6978189298,-2423528.056985778,-506890.6081309963,-2632067.7247169176,-1741972.8537796973,-8288600.0683493,-7398505.19741208,-550507.5155940542,-364340.60528198775,-1733593.9301753459,-1547427.0198632793
2067,928263.76,187657.14910522595,1481753.5057817595,299550.24698118016,-4734495.320767144,-957122.2454566087,-11163692.3096532,-2256844.1886791475,-1807545.8837864976,-365412.205070098,-2885319.4162853365,-583294.144670757,-2926949.436980646,-1849175.9044818073,-9356146.425866703,-8278372.893367864,-591710.0403865108,-373828.1007858517,-1891431.9836090496,-1673550.0440083905
2068,928263.76,181381.35424823695,1496571.040839577,292427.7493243688,-3488453.99626931,-681638.708028418,-8225592.045662949,-1607268.4176918329,-1333434.9109899185,-260551.19286056014,-2149798.5363901434,-420067.4277010684,-2155019.085279391,-1338655.4598791664,-6892157.13467303,-6075793.509272805,-421087.51516785787,-261571.2803273496,-1346717.2248312728,-1187200.9899907645
2069,928263.76,175315.4400234264,1511536.7512479727,285474.6054684056,-8529491.594935369,-1610912.3684223234,-20112095.011681776,-3798447.099524762,-3095663.755038249,-584658.8833534804,-5040818.931945178,-952028.3212741034,-5433827.83989712,-3488672.662990191,-17016431.256643526,-15071276.079736598,-1026253.485068843,-658884.04714822,-3213788.2161712814,-2846418.778250659
2070,928263.76,169452.3874187381,1526652.1187604526,278686.78863627464,-3191060.536672809,-582520.6688419326,-7524353.824288878,-1373553.2660556117,-1280071.0810682669,-233673.99450421595,-2105245.634146972,-384307.6872990061,-1910989.4556045423,-1085814.902525837,-6244282.743220611,-5419108.190141905,-348846.6743377166,-198212.98154292646,-1139879.2715513958,-989245.5787566055
2071,928263.76,163785.41215806888,1541918.6399480572,272060.3677968658,-6335196.116305251,-1117799.435594957,-16431867.15992156,-2899283.857978458,-2321428.6854212307,-409599.26523177023,-3856074.443066818,-680376.3856620825,-4013767.43088402,-2479121.6732384325,-14110438.47450033,-12575792.716854742,-708200.1703631869,-437423.0499328746,-2489684.592746688,-2218907.4723163755
2072,928263.76,158307.95685102348,1557337.8263475378,265591.505388396,-6737294.605833741,-1148991.6871827045,-17474807.085353684,-2980188.5253477204,-2476478.4741927916,-422343.58845916914,-4154760.5003947034,-708561.1594088532,-4260816.131640949,-2582534.1054390376,-14998328.611160893,-13320046.58495898,-726648.0987235353,-440430.5277738513,-2557844.9368885513,-2271627.3659388674
2073,928263.76,153013.68340520345,1572911.2046110132,259276.45509595977,-5268844.358083727,-868508.8411930633,-13666025.327220103,-2252688.2583746985,-1987699.5175542594,-327649.5730951762,-3368088.874396001,-555190.9994928788,-3281144.8405294674,-1900755.4836877258,-11678325.809665844,-10297936.4528241,-540859.268097887,-313317.8417001845,-1925038.6852795223,-1697497.2588818197
2074,928263.76,147896.46569225154,1588640.3166571232,253111.55968192473,-4567316.544457291,-727691.8519613226,-11846442.850076096,-1887445.2543008875,-1730260.3128498937,-275675.29405442777,-2961185.6131333923,-471793.58422995167,-2837056.2316073976,-1606130.931323899,-10116182.537226202,-8885257.236942705,-452016.5579068948,-255898.26773137093,-1611769.9602464596,-1415651.6700709357
2075,928263.76,142950.38245916448,1604526.7198236946,247093.2488679142,-6285618.447103891,-967970.0961350475,-16303275.454241201,-2510665.1384525537,-2343112.41426769,-360833.66624630755,-4050127.38646946,-623709.8590428066,-3942506.0328362007,-2235491.0606344305,-13960163.039973512,-12253148.06777174,-607136.42988874,-344260.23709224095,-2149831.472206246,-1886955.279409747
2076,928263.76,138169.71047667164,1620571.9870219314,241218.03726714995,-5964968.646878127,-887870.4808443396,-17018751.69783036,-2533198.101758906,-2239130.1484336564,-333288.8535136448,-3909095.3996177153,-581858.9530963362,-3725838.4984444706,-2055873.2472604117,-14779621.549396705,-13109656.298212646,-554581.6273306948,-306011.52774800337,-2199909.2482452616,-1951339.14866257
2077,928263.76,133548.91791675202,1636777.7068921507,235482.52236595927,-5190194.697965807,-746711.1348724819,-14808231.200729802,-2130454.013543037,-1985217.2754979967,-285612.37699552125,-3500469.930951839,-503611.1411682664,-3204977.4224678106,-1689724.7670139684,-12823013.925231805,-11307761.269777963,-461098.7578769607,-243099.9937042155,-1844841.636547516,-1626842.8723747707
2078,928263.76,129082.65795162578,1653145.4839610725,229883.38255327556,-8053725.036672,-1119936.2497413198,-22978217.448545273,-3195308.823915143,-2966038.999479346,-412451.94969259034,-5282220.6236314755,-734535.9232652206,-5087686.037192654,-2771504.4130405243,-20012178.449065927,-17695996.8249138,-707484.3000487294,-385400.3264760992,-2782856.874222553,-2460772.9006499224
2079,928263.76,124765.76256681402,1669676.938800683,224417.37519699236,-4899387.446918066,-658515.2165425573,-13978524.174507566,-1878820.7655452164,-1856852.9023898204,-249575.2590202033,-3339939.146030433,-448913.414955724,-3042534.544528245,-1559448.3008876326,-12121671.272117745,-10638585.028477132,-408939.9575223541,-209601.80158683338,-1629245.5065250131,-1429907.3505894924
2080,928263.76,120593.23658110769,1686373.70818869,219081.33476605674,-7229923.2847574605,-939258.7395009536,-20627814.907635216,-2679814.8010299937,-2715198.9755359646,-352738.7866801886,-4932693.01480079,-640819.389217402,-4514724.309221496,-2297230.2699566707,-17912615.932099253,-15695121.892834425,-586519.952820765,-298439.3502835516,-2327076.014349805,-2038995.4118125918
