,FONAG_PROM,FONAG_PROM_DIS_0.0346,FONAG_PROM_INF_0.01,FONAG_PROM_INF_0.01_DIS_0.0346,Incomes_linear,Incomes_linear_DIS_0.0346,Incomes_linear_GRW_stepexp,Incomes_linear_GRW_stepexp_DIS_0.0346,Costs_linear,Costs_linear_DIS_0.0346,Costs_linear_INF_0.01,Costs_linear_INF_0.01_DIS_0.0346,Utility_I_linear_C_linear,Utility_I_linear_C_linear_INF_0.01,Utility_I_linear_GRW_stepexp_C_linear,Utility_I_linear_GRW_stepexp_C_linear_INF_0.01,Utility_I_linear_C_linear_DIS_0.0346,Utility_I_linear_C_linear_INF_0.01_DIS_0.0346,Utility_I_linear_GRW_stepexp_C_linear_DIS_0.0346,Utility_I_linear_GRW_stepexp_C_linear_INF_0.01_DIS_0.0346
2064,928263.76,207817.70116510557,1438175.3543690238,321975.61608705006,-7122315.998364778,-1594528.8414056173,-10522904.544169977,-2355845.317013397,-2674700.5745321224,-598806.2322978684,-4143960.5986651536,-927741.0176320649,-4447615.423832656,-2978355.3996996246,-7848203.969637855,-6378943.945504824,-995722.609107749,-666787.8237735524,-1757039.0847155284,-1428104.299381332
2065,928263.76,200867.6794559304,1452557.107912714,314319.90358391707,-6296689.944771767,-1362545.3798388029,-9303078.836754901,-2013100.0888524759,-2329576.5470987093,-504098.7866753267,-3645346.417396481,-788819.1990554717,-3967113.3976730574,-2651343.5273752855,-6973502.289656192,-5657732.41935842,-858446.5931634761,-573726.1807833312,-1509001.302177149,-1224280.8897970042
2066,928263.76,194150.08646426676,1467082.678991841,306846.223293791,-5468832.59989372,-1143828.260760677,-8483954.320678275,-1774453.0551516702,-2014680.1303810482,-421378.425364059,-3184119.051454793,-665971.2635474072,-3454152.4695126717,-2284713.5484389267,-6469274.190297227,-5299835.269223481,-722449.8353966181,-477856.9972132698,-1353074.6297876113,-1108481.791604263
2067,928263.76,187657.14910522595,1481753.5057817595,299550.24698118016,-6098445.681626372,-1232857.4914818192,-9460690.859519325,-1912566.612816239,-2329526.724609075,-470935.4848718578,-3718538.350567296,-751737.0986301437,-3768918.957017297,-2379907.331059076,-7131164.13491025,-5742152.508952029,-761922.0066099614,-481120.3928516755,-1441631.1279443812,-1160829.5141860954
2068,928263.76,181381.35424823695,1496571.040839577,292427.7493243688,-4383247.220038919,-856479.9694167516,-6799855.0900557665,-1328681.5429766234,-1676912.2978950469,-327666.16198366566,-2703561.736652821,-528271.9311241925,-2706334.922143872,-1679685.483386098,-5122942.79216072,-4096293.3534029457,-528813.807433086,-328208.0382925591,-1001015.3809929577,-800409.6118524309
2069,928263.76,175315.4400234264,1511536.7512479727,285474.6054684056,-10531398.414158927,-1989000.138323064,-16337655.513596144,-3085592.036165741,-3823757.239046406,-722169.4003288276,-6226408.746872896,-1175943.343111588,-6707641.175112521,-4304989.667286031,-12513898.274549738,-10111246.766723247,-1266830.7379942364,-813056.795211476,-2363422.6358369133,-1909648.693054153
2070,928263.76,169452.3874187381,1526652.1187604526,278686.78863627464,-3871151.92066648,-706669.7670256656,-6005427.202869337,-1096276.7489658797,-1553588.0438304162,-283603.8790227803,-2555080.334919691,-466423.9642392272,-2317563.876836064,-1316071.585746789,-4451839.159038921,-3450346.867949646,-423065.88800288533,-240245.80278643843,-812672.8699430993,-629852.7847266525
2071,928263.76,163785.41215806888,1541918.6399480572,272060.3677968658,-7503640.100178578,-1323962.90736758,-12222639.040452633,-2156596.0658636917,-2751025.085320389,-485398.43616903294,-4569667.6319887815,-806284.7315408168,-4752615.014858189,-2933972.4681897964,-9471613.955132244,-7652971.408463852,-838564.4711985472,-517678.17582676327,-1671197.6296946588,-1350311.334322875
2072,928263.76,158307.95685102348,1557337.8263475378,265591.505388396,-7829098.681746614,-1335190.136359894,-12752776.775207415,-2174884.0388428713,-2879098.5766241825,-491007.22540117713,-4830231.785802124,-823757.3824138138,-4950000.105122432,-2998866.89594449,-9873678.198583232,-7922544.989405291,-844182.9109587169,-511432.7539460801,-1683876.8134416942,-1351126.6564290575
2073,928263.76,153013.68340520345,1572911.2046110132,259276.45509595977,-6011465.863833519,-990921.5183514328,-9792044.444654433,-1614106.7368007933,-2268855.1025891886,-373994.8615034401,-3844497.40071874,-633721.5061866737,-3742610.76124433,-2166968.4631147785,-7523189.342065245,-5947547.043935693,-616926.6568479927,-357200.0121647591,-1240111.8752973531,-980385.2306141197
2074,928263.76,147896.46569225154,1588640.3166571232,253111.55968192473,-5114914.940900421,-814938.4632614161,-8331657.463656353,-1327448.8839607865,-1938818.4015129788,-308904.0007366767,-3318114.109421051,-528661.540710117,-3176096.539387442,-1796800.8314793697,-6392839.062143374,-5013543.354235302,-506034.4625247394,-286276.9225512991,-1018544.8832241099,-798787.3432506695
2075,928263.76,142950.38245916448,1604526.7198236946,247093.2488679142,-6914805.861336478,-1064863.4419477086,-11263490.112740152,-1734550.3388403554,-2578717.343446666,-397116.25766773603,-4457376.296186496,-686425.209903997,-4336088.517889813,-2457429.5651499825,-8684772.769293485,-6806113.816553656,-667747.1842799726,-378438.2320437116,-1337434.0811726195,-1048125.1289363584
2076,928263.76,138169.71047667164,1620571.9870219314,241218.03726714995,-6437982.23196116,-958277.3553973816,-11011134.398176687,-1638979.4769277568,-2417959.0248196456,-359907.0790006773,-4221296.607970115,-628329.3125214614,-4020023.2071415144,-2216685.623991045,-8593175.37335704,-6789837.790206572,-598370.2763967044,-329948.0428759202,-1279072.3979270796,-1010650.1644062954
2077,928263.76,133548.91791675202,1636777.7068921507,235482.52236595927,-5502190.363675965,-791597.8204738979,-9410612.73484332,-1353900.9081555998,-2105320.853079475,-302891.6283409978,-3712244.7160660992,-534079.0907024184,-3396869.51059649,-1789945.6476098658,-7305291.881763844,-5698368.01877722,-488706.19213290006,-257518.7297714795,-1051009.279814602,-819821.8174531815
2078,928263.76,129082.65795162578,1653145.4839610725,229883.38255327556,-8397830.722328044,-1167786.9560112155,-14363140.407196011,-1997311.9927608266,-3093485.75768624,-430174.4624153364,-5509190.631353425,-766097.9567459312,-5304344.964641804,-2888640.0909746196,-11269654.64950977,-8853949.775842587,-737612.4935958791,-401688.9992652843,-1567137.5303454902,-1231214.0360148954
2079,928263.76,124765.76256681402,1669676.938800683,224417.37519699236,-5016950.439196861,-674316.5835821371,-8580687.79387732,-1153310.1927310585,-1902215.7310683406,-255672.37080690422,-3421533.7015728056,-459880.3484742149,-3114734.7081285208,-1595416.7376240557,-6678472.062808979,-5159154.092304515,-418644.2127752329,-214436.23510792223,-897637.8219241542,-693429.8442568436
2080,928263.76,120593.23658110769,1686373.70818869,219081.33476605674,-7288381.112848787,-946853.1528528602,-12465605.074256862,-1619440.213680769,-2737796.1751168207,-355674.44953007164,-4973745.272676125,-646152.5982248817,-4550584.937731966,-2314635.8401726615,-9727808.899140041,-7491859.801580736,-591178.7033227885,-300700.5546279785,-1263765.7641506975,-973287.6154558874
