,Papallacta_linear,Mica_linear,Orientales_linear,Occidentales_linear,Bellavista_linear,Puengasi_linear,El Placer_linear,El Troje_linear,Paluguillo_linear,Norte_linear,Centro_linear,Sur_linear,Parroquias Norte_linear,Parroquias Sur_linear,Parroquiales Orientales_linear
2034-08-31,-22807.885655276456,22567.362222270847,-196896.15668262896,-94765.76518457705,-42249.4780971289,-129324.18317292283,-62223.39684878662,-24868.04906249396,-4098.577052253151,-24969.44155540323,-167836.99029809478,-27356.071040424118,-3933.426410842687,-24904.632469213684,-9006.050267423172
2034-09-30,-29154.969375372868,-16843.511397009446,-198007.2962097043,-100908.00490300533,-48979.79860926517,-147193.81696275977,-67138.14046463698,-46182.81819757364,-5239.147996754429,-28947.060978075355,-187932.56313505673,-42236.05103728795,-4560.01925052252,-34658.47291853778,-10914.578163088057
2034-10-31,-47798.947129607775,-24780.213661470738,-138673.58504345806,-55047.69451068716,-52869.708837470884,-108715.1104554506,-39243.300150275725,-38097.60826025638,-8589.470799190358,-31245.997922945255,-130110.07345720663,-33499.441101610944,-4922.169892768558,-28685.380240307277,-14632.597156348866
2034-11-30,-75675.43874927286,-83456.96656891934,-64616.02059059019,-50995.490718790556,-74718.67167414771,-81829.81355487877,-34630.37081855174,-57303.62239497442,-13598.876343244294,-44158.734959421396,-102213.58210292121,-46753.03398338672,-6956.308332863156,-35109.09614235012,-22098.07820478681
2034-12-31,-109152.24354123355,-114286.18274331768,-92806.1225246318,-62358.880839494705,-104990.10636807217,-115110.58578288095,-43734.075505963796,-78621.4698076407,-19614.658164359636,-62049.1528635301,-139598.28780118778,-63801.46547485202,-9774.578902867514,-48684.482447666756,-31542.886985471814
2035-01-31,-135974.33694822673,-122246.96287149492,-96680.82107930894,-57025.27207868249,-125656.13897540366,-121299.05849732486,-41472.47858229024,-83035.59530531146,-24434.588349596368,-74262.77813446366,-143226.1971099253,-67746.89314223641,-11698.58653861014,-52896.21511909723,-38683.604423478326
2035-02-28,-154946.61187579852,-153840.36740172145,-117836.21212457903,-52022.29199258282,-139968.2666371242,-149941.0831346615,-41457.39179816742,-102551.0552008385,-27843.90615408094,-82721.2455825403,-168802.30147886663,-81311.91865911346,-13031.045623916258,-63791.092835193966,-43698.15051307437
2035-03-31,-148194.91019256684,-121256.21070890554,-53315.41120093104,12267.787842420152,-118456.46158804359,-90231.90535576838,-1812.453654378382,-71097.63418531114,-26630.625361604016,-70007.76879853364,-82136.55154134856,-54175.3755605615,-11028.296573846845,-45138.272541024206,-39961.45194668911
2035-04-30,-136836.26616078796,-94565.21459951604,-68229.00024983083,17568.696488423713,-107826.23354785674,-89197.80920539584,1103.7845833221593,-58988.57192601985,-24589.477029093625,-63725.304026783095,-78761.59180181802,-45242.95238945442,-10038.62234330548,-39746.61117600525,-36714.13399801054
2035-05-31,-128673.48127884149,-75238.8384982498,-83118.43371412951,3343.3658409367276,-104668.56088904964,-91339.20990802387,-6644.114017076793,-52089.57162422624,-23122.62458580789,-61859.11948542824,-87186.82796318136,-41626.54667135772,-9744.643018770537,-37222.17341923736,-34913.346199737556
2035-06-30,-130575.85645217316,38532.39562405694,-93723.23316314511,-37112.52862701496,-116281.60806894966,-49511.67072673327,-24257.32504488748,3324.1866119104866,-23464.481404455353,-68722.43036875008,-64622.0083274915,-9039.38442464138,-10825.8177112193,-15255.52913562432,-36626.31978010771
2035-07-31,-58822.10107153747,85234.2514833847,-138133.31244952476,-70035.68109423982,-65632.10742047212,-60642.137227542116,-42756.722053886144,18801.254677787154,-10570.331562555091,-38788.57548549849,-90114.71028537754,1880.0981646868038,-6110.349200845958,-5741.845387358852,-18074.848751628953
2035-08-31,-8510.055718301279,37182.615609886656,-212426.72558942408,-101003.00941156397,-32076.64252220939,-133960.8177620422,-65959.41257583772,-19995.789836872504,-1529.25701257869,-18957.295730625676,-175119.48085860047,-24027.38313325922,-2986.335418817613,-22601.916633205212,-5299.8918350133945
2035-09-30,-9113.206258258768,-48244.178888581664,-258399.2439014264,-104887.60637116308,-33536.487994381,-203472.91736455783,-74436.35017074957,-72236.85175618411,-1637.643164609071,-19820.064404678964,-244346.456692011,-58992.360741413395,-3122.2470322768545,-47353.33645346505,-5578.7862855825
2035-10-31,-53256.45823526571,-92198.14074534166,-179486.9158532174,-60657.22282189554,-58738.28997833544,-166775.40006340388,-47578.84601505603,-80196.17519523355,-9570.185544877084,-34714.32937719641,-188987.16249229916,-62198.63288017455,-5468.534796983039,-49297.87385359437,-16283.33197238101
2035-11-30,-119531.80526842746,-126138.66150926953,-48293.47170261287,-30693.36492829095,-105631.42832426447,-88800.44752216425,-24498.48210060676,-75845.39029849849,-21479.865406736455,-62428.17413964066,-99925.29402186102,-59444.98305471095,-9834.285976989024,-45352.636578335616,-33431.56204348095
2035-12-31,-143079.29074653052,-166239.1187186453,-111162.47212839732,-48024.609270731686,-129244.8258868577,-150600.94452324545,-39397.61933264905,-107771.25875087205,-25711.348547151545,-76383.69209913281,-167660.58288615942,-83673.61125703756,-12032.69329006641,-64577.04859453341,-40350.92718121444
2036-01-31,-145391.33749622386,-180722.2973390836,-73672.18292680805,-12813.904044592959,-122390.61276823496,-130392.51313428236,-18841.120451623083,-107212.77922801863,-26126.823348071368,-72332.85214602728,-132328.63297375702,-80060.30625396644,-11394.56604872271,-61817.6797647645,-39939.6781054642
2036-02-29,-173701.10110889154,-168458.32279278827,-105219.22870888213,-36331.2317479552,-151445.84388854762,-147364.0680134987,-32889.945791407255,-107222.4933523461,-31214.087869267925,-89504.49373813152,-159299.05780093774,-83944.44665895139,-14099.608066023764,-66347.05447891777,-48337.64002091603
2036-03-31,-166526.16552687806,-114969.2259152949,-82175.2380231644,-7051.971271989864,-138287.2179765762,-107895.96509764588,-13696.958373262876,-73549.18844920352,-29924.75194517982,-81727.74582415623,-107906.54873096412,-58715.65588113997,-12874.539993619255,-49642.343545360985,-45520.23168254643
2036-04-30,-143257.1114970314,-47318.99759605493,-3729.5598687817037,57451.729597441605,-103179.75091145145,-23147.719505184345,28372.70039412856,-21505.88255251958,-25743.30293601655,-60979.23278866821,3167.082075333223,-17038.463512839866,-9606.034809856135,-20126.59505334159,-37282.83984629914
2036-05-31,-105437.14845870537,-43013.4440446787,-37287.43942389945,38952.04887852088,-76768.33387498028,-44989.90394635321,16538.910490637245,-25664.085072306323,-18947.05557802941,-45370.08532011349,-26293.025918291594,-19533.49411324729,-7147.131883760671,-20903.185118278467,-27538.608802906074
2036-06-30,-91927.73786443773,43446.30302871014,13453.715181670937,-14134.377533247576,-78883.94509206351,28339.022138795997,-4890.079669647942,23938.17967634798,-16519.414494239507,-46620.41154941016,21207.97041646115,9430.38648815958,-7344.095288071178,2918.626562621596,-25431.216135498875
2036-07-31,-22467.58624076265,48277.57722275998,-33194.8618533471,-51880.888351465204,-31313.574714140683,-2523.8401733229716,-27775.674977298,16724.721779492593,-4037.4252474650925,-18506.32265605732,-25600.253629265622,4901.562186472884,-2915.2938058865693,2399.278441349,-7646.35014647304
2036-08-31,-9250.21079802986,-24587.766801216916,-152541.27151446458,-94864.85060497516,-31158.163208639915,-118429.20523329679,-61283.8742534713,-42860.548198112,-1662.2628804058445,-18414.4744563063,-157313.74826546988,-38087.9304376987,-2900.824994724404,-29030.230351139173,-5319.926446397647
2036-09-30,-62368.98775206471,-53715.97041882458,-191288.26741850193,-99606.1802893963,-75888.4688598322,-158431.0341077325,-67488.59014769585,-64449.550880839706,-11207.707099045994,-44850.08509616121,-198266.4458909863,-55900.01999810406,-7065.216450850515,-44792.91738801772,-19913.66793557723
2036-10-31,-82902.52979551489,-103157.59040744616,-203371.6931065859,-71602.89878298342,-85765.10452691365,-188400.91662143092,-55384.07897090914,-90376.93507448696,-14897.584604254018,-50687.17677540633,-214867.69728463548,-71662.80560290662,-7984.731231455685,-57590.3057425816,-24673.453888203618
2036-11-30,-128665.47726694404,-150797.8018256869,-216399.742010426,-71603.86143926585,-123286.38437882462,-218257.26482180136,-58141.7858942819,-117426.02987942421,-23121.186264869782,-72862.25316788543,-243859.2114359414,-92041.93135076712,-11477.962385668505,-73581.78359733846,-37125.607796216245
2036-12-31,-159848.6710019678,-172490.51619667994,-237274.6256763031,-68480.60981629547,-148077.35689386254,-242409.16181156883,-58709.77224188099,-131821.78635190646,-28724.806179053645,-87513.71792427289,-265913.9087317571,-103093.27856061254,-13786.001926818644,-83346.8631336476,-45518.29189886662
2037-01-31,-188476.40548583807,-143965.30668831032,-193576.42268826364,-4304.092476518082,-155601.37183825322,-199170.703078641,-20641.379787217145,-105706.63029249888,-33869.21006580508,-91960.41075640777,-195288.18584161368,-81587.36343774278,-14486.487718141412,-71029.49995939025,-51411.71453251125
2037-02-28,-175183.87243496004,-147877.13279958226,-164316.12843393395,-11434.153904766004,-146474.6442547584,-180194.08180719364,-22683.10051229015,-103761.84851388667,-31480.541876562347,-86566.5147545621,-180050.53866712682,-79989.35380522716,-13636.789380118005,-67670.17522695164,-48005.47774334652
2037-03-31,-160390.4703391969,-78574.51346136673,-4201.782656219187,100717.50626072359,-106475.84632531839,-37030.611032121706,50067.11371261519,-35040.16013560449,-28822.167519953684,-62927.22517826271,8998.261179355499,-23055.528697577523,-9912.901292887082,-26454.845342475914,-40666.478307219295
2037-04-30,-127405.41382993874,-61607.65627041583,15610.789971945422,127831.55356943152,-72693.55773716344,-15677.895878045443,66435.57243245788,-21215.021676070908,-22894.75286524004,-42961.89262266357,41832.4664520347,-9619.40393824826,-6767.770225329878,-16231.669300047452,-30890.095374102406
2037-05-31,-129055.85529613052,-37622.44841191293,15362.461300953324,123719.42980988085,-75068.6174495411,-5455.752477440377,65197.28897527201,-8924.220737348624,-23191.337196714576,-44365.55291267942,49924.15212037122,-2016.098803661639,-6988.888284552295,-11251.725601876093,-31460.680968797904
2037-06-30,-99186.76096316573,16693.629836450345,-8589.42777100145,63209.21182182917,-65615.73617597455,1168.2578138885788,33681.514149899944,11801.506257316449,-17823.86094508078,-38778.900080000916,29353.034173919194,7728.596970849951,-6108.825037983255,-2464.8107431647254,-25121.156711658685
2037-07-31,-66913.69850294388,30727.140567091366,-29712.99460080222,-39617.85502654028,-64707.57837665895,-7672.0152496323535,-21740.229116907194,8873.639198630148,-12024.39162097898,-38242.17882060542,-25126.84099678174,-1614.572901231896,-6024.275546866827,-4208.099246686651,-19377.83240708999
2037-08-31,-37319.68227251381,1416.5610375900806,-104722.609978691,-127621.21030404388,-62312.27825578872,-73372.4447401494,-74529.79034348534,-24097.66998605169,-6706.346904370649,-36826.55644917085,-128193.2309145496,-29889.879473142533,-5801.2731056139455,-21508.992975575125,-13925.487171590277
2037-09-30,-41180.560330129185,-35638.66304631558,-137282.041361299,-171870.42484227917,-76473.74198797929,-112439.12265233557,-101632.82571037616,-51619.10056537668,-7400.1466913242975,-45195.981514895684,-185875.5021871678,-52288.945752204956,-7119.705379080886,-36137.848864203326,-16283.450462330586
2037-10-31,-67851.0501161945,-96656.19374722529,-164381.89631319427,-131835.1215744963,-88392.10370153091,-158036.26973469407,-84578.36969783632,-85111.52060853443,-12192.83370588004,-52239.733287604715,-212277.72311200728,-72401.62617310835,-8229.304854612465,-53219.67665207141,-22357.597642115623
2037-11-30,-121646.39568299727,-145152.83654577823,-165360.04138784757,-143108.4517257786,-135300.33007434435,-179750.62388310957,-92573.93014725701,-111535.6784423657,-21859.857304234563,-79962.49507393852,-238397.59566593866,-93725.0442067188,-12596.460729921508,-69196.94734631102,-37328.43258836423
2037-12-31,-158564.57570890913,-149768.82157026284,-168416.16762328616,-100545.96412291123,-154992.76770827817,-183910.80657656063,-70352.7421861592,-111507.83584706264,-28494.054254890805,-91600.72571559204,-223437.39440296535,-92030.99802352912,-14429.826673640591,-71576.34915515456,-46116.31259999185
2038-01-31,-163227.27122289172,-114423.95754067542,-173463.71554533474,-77652.88383208192,-153126.78130792032,-172154.9006266619,-57104.988811046525,-92125.55033036022,-29331.94063875361,-90497.92775298093,-201799.93131554406,-77598.57511680006,-14256.103339767433,-63555.110670015405,-46708.62101618865
2038-02-28,-142431.61388842855,-148081.81992355947,-209907.77825102545,-48777.824275524654,-128900.96955959046,-212493.3142712124,-45487.98903798262,-113433.30140506862,-25594.961015750632,-76180.47300971804,-228074.18175632617,-88130.39987347793,-12000.680265997886,-72231.28982879024,-40196.94889964025
2038-03-31,-151751.87165362507,-158786.50363766056,-212075.4670071678,-27728.1511047578,-131311.80511833954,-218665.26676749028,-34878.66520307309,-117948.45177917925,-27269.81133615638,-77605.27682493828,-224671.06743325893,-89769.54934735419,-12225.129056517355,-74618.27362951731,-42111.04930391385
2038-04-30,-170347.44808991376,-129111.83256658091,-175768.12423868192,-6594.160012036552,-141306.5214519116,-180150.1591922419,-20104.470943827004,-95320.42742697282,-30611.43642175756,-83512.15417807968,-177843.96005063492,-73840.68292793597,-13155.637147172993,-64202.38733775436,-46546.47817165409
2038-05-31,-191176.12212763214,-62590.27671397985,-129729.15627626216,53916.758540912866,-143346.98803502903,-118786.53386468989,17692.92520689109,-49119.31167285604,-34354.349146335466,-84718.06992870203,-91252.98571832222,-39035.703583185335,-13345.604586061143,-42662.119573217315,-50426.07794285905
2038-06-30,-161529.72007985925,-33055.182728064734,-168503.16567784105,-11103.818417026429,-135197.51637010727,-133376.90826401097,-18175.4565577378,-44008.48333521478,-29026.890698350784,-79901.73217473346,-134435.40107984617,-40047.578415307216,-12586.88877405707,-41402.08569072637,-44280.414387993515
2038-07-31,-106997.75243870592,-30536.20876505047,-209884.57841330004,-79070.05007362955,-107376.36466779196,-161520.90114864573,-56861.1031624477,-53705.333795163395,-19227.496113235382,-63459.4315186648,-192094.53029423722,-49662.64318116926,-9996.739550571421,-44544.90135003301,-31450.40773223112
2038-08-31,-106325.79269534463,-39503.68315743417,-232619.2191100604,-127182.17752927385,-118781.28854693762,-181470.32495000507,-84250.8014225644,-65215.50233383432,-19106.744947353498,-70199.74153124024,-232938.38690599953,-61579.74337149336,-11058.537963719838,-51554.78801163302,-32689.119273574302
2038-09-30,-121783.93406259017,-69706.280982911,-271320.4946767177,-161383.6808510247,-139954.49222939758,-221905.60229519298,-106141.92692138057,-89386.31734815626,-21884.572951047536,-82713.10490757375,-287462.7546679456,-81585.68452941532,-13029.763226556879,-65857.88339818685,-37905.82866260826
2038-10-31,-115251.7160418714,-122091.72287650121,-264316.3597688824,-159053.72932387725,-134019.7337197134,-239666.27004367867,-106549.87711623628,-115695.38031753818,-20710.73337272425,-79205.6626283507,-303673.01737321884,-98217.90171346936,-12477.237209305336,-76050.36459520602,-36059.56595755006
2038-11-30,-139359.6798871812,-106335.6949613153,-131735.3232983513,-72626.49928980898,-132308.6866130166,-139167.52967601514,-51398.79115515918,-81122.12103816637,-25042.934475726266,-78194.43378829326,-167532.95497846307,-68309.65281969597,-12317.938723671918,-54558.602160550996,-40065.72226835126
2038-12-31,-158845.051522554,-88502.09077423252,-142216.62504923414,-81788.24955545619,-150561.43775787277,-138841.70194791388,-56230.75380714987,-73983.50401860892,-28544.455758602893,-88981.80971490321,-171303.12509517575,-65596.96533361911,-14017.269855257997,-53902.38702221454,-45638.40261004586
2039-01-31,-145623.40321952745,-95205.73769269422,-130897.60157887742,-61800.13969302122,-134753.96301340667,-133750.84280525966,-45148.14837506769,-74397.62831808676,-26168.525558549103,-79639.59214092293,-157440.02167146336,-63288.112324762755,-12545.593956548168,-51966.905964664926,-41450.20248753628
2039-02-28,-135846.1163414623,-111406.54317641933,-92914.49428093877,-14729.110540248386,-115040.41475761676,-113938.82667646128,-18329.47511756132,-73851.8251684005,-24411.547106560938,-67988.88512175137,-117198.87158906042,-57960.68895166928,-10710.262613934116,-47939.49696583374,-37399.00563812606
2039-03-31,-119515.65048505052,-134416.42649287524,-99950.88084365231,31608.730873098746,-90136.11221072823,-128884.8182007019,4900.491009501218,-83847.09744847256,-21476.962392163696,-53270.442316540284,-111026.83388702123,-59570.65213146441,-8391.672046818801,-50263.60333686546,-31586.348098321
2039-04-30,-138223.43260112463,-121219.1593701272,-45301.430675448726,69685.63405207322,-96012.5123277221,-84553.96635915508,29204.558960409933,-65903.40054611694,-24838.750838421958,-56743.394785684024,-50994.08173904436,-45093.16610448466,-8938.76489771093,-40521.24363659668,-35551.70190546077
2039-05-31,-162848.1962532931,2418.823473838467,43357.13226915847,50417.72804727193,-120990.43068832696,31680.373924069358,29692.063784702335,11390.835102707779,-29263.820866716633,-71505.34453680158,53259.42567480564,3162.638580755721,-11264.209097083243,-5425.548677745732,-42821.41694503059
2039-06-30,-120642.87983738638,72248.59182857002,60212.063248378436,-22713.123459572143,-104559.30835837896,73859.58724266464,-5251.987225908546,45670.46971041545,-21679.525506778456,-61794.5512398011,61571.85997921997,21663.974645735314,-9734.47160816487,12073.811729563991,-33498.09669874804
2039-07-31,-53249.726020207134,84751.58807695315,-13505.441942466989,-93425.34360508076,-66875.64824983115,27198.21869900595,-47097.51503303305,36070.97856702405,-9568.975765831314,-39523.508115650046,-15286.572799572044,12352.930012514453,-6226.122852059239,8257.874957279975,-17249.688328563127
2039-08-31,-31021.041604983064,33386.848896655276,-109254.17999220859,-145121.60778388852,-61496.87154622293,-62714.87916779535,-82836.79495276099,-9185.56593369554,-5574.481176415562,-36344.651083816876,-125653.79920630388,-21336.671227190105,-5725.358740953273,-15251.813303435614,-12728.701385968634
2039-09-30,-25172.075301004224,-48654.62179990718,-203379.63592830783,-162321.36267701339,-60975.44316453161,-164779.49133360904,-101379.60238727806,-67952.85187329719,-4523.421931590565,-36036.48691023758,-232423.55336395383,-61744.077273612784,-5676.813758617864,-45080.51756528235,-11645.389283189288
2039-10-31,-102183.39691185935,-111503.47541881714,-242307.24439841384,-122300.18069227466,-114171.76203006311,-219526.82476153705,-85174.88621585857,-104224.71180392995,-18362.356425060952,-67475.51135976799,-267714.75710638624,-86568.60621096825,-10629.391044999013,-68177.16369039402,-31417.72424360622
2039-11-30,-127767.7363123285,-145459.77436410906,-186225.21691805345,-28315.08603277013,-111793.06588162085,-194624.9279394461,-32975.71824367835,-107013.5665680211,-22959.862215325556,-66069.70193603834,-201594.0018049127,-81128.8124302058,-10407.934433579,-66604.59861402518,-35602.29364795675
2039-12-31,-144822.8258168313,-183082.46104487724,-157991.98786543935,3283.168244532069,-117924.36757845356,-190987.5862898872,-15867.395244482139,-120290.97449634204,-26024.66179928459,-69693.3012388663,-183964.85529437315,-87794.47829366782,-10978.758621554094,-71513.21271739928,-39309.37117544309
2040-01-31,-174494.87524728308,-174514.91679104732,-162528.5158062655,-2157.8532385211583,-143604.5747450196,-190478.6128460454,-18708.43754570694,-116856.31494248087,-31356.72908193664,-84870.30367430678,-185898.03447382373,-87706.6804202619,-13369.585908761319,-72885.16713600124,-47543.917586100666
2040-02-29,-188094.8432475638,-192648.22683702572,-183739.3716774504,2313.7327830814174,-153643.99938208234,-213324.87242396915,-18439.429574104433,-129339.47778119905,-33800.6433315872,-90803.60363481053,-206082.78158060875,-96408.51316827783,-14304.256342471796,-80362.31561692792,-51112.35665183301
2040-03-31,-202322.47055153974,-227688.02841903394,-238035.6747431012,22882.210651805253,-160197.96425823466,-266874.96452565264,-12449.86672073096,-154684.83354401487,-36357.34795811168,-94676.99687661625,-248890.20628599243,-112399.23526977266,-14914.430472441638,-94797.72155697574,-54375.9729612012
2040-04-30,-216016.02435674405,-200404.54958447014,-212120.47565923893,64652.7862261342,-161045.32099289997,-236738.48829812056,12513.041408512318,-133491.55877147216,-38818.07957690689,-95177.7847068044,-200984.954141686,-95393.66091153208,-14993.31938443898,-84724.11244829578,-56867.8165909362
2040-05-31,-209081.7585180123,-126025.70782873053,-181309.99747439867,15901.601644455763,-167474.58580027087,-182727.65755941754,-8393.440086397495,-93002.96175569246,-37571.99200568701,-98977.48020796057,-170303.57565620064,-72533.78636867784,-15591.883938005305,-66297.97908393882,-56421.43288357828
2040-06-30,-180835.2952391683,-15839.52445377413,-122061.061101015,-28950.207057304426,-155460.9850203348,-93102.57351857847,-23944.58887029682,-29053.67406163709,-32496.10255447859,-91877.4421470173,-103303.26612698243,-32553.92837307331,-14473.417705393118,-34539.284641636375,-50060.773971104565
2040-07-31,-119378.46591273975,65184.08403018011,-53954.9563528727,-83848.35664241161,-118714.7208274947,-9861.876236221695,-45425.05260611144,20231.323481568987,-21452.31032451905,-70160.40000904874,-46990.35694487716,-1163.0705025711763,-11052.340509039741,-5955.895372880009,-34960.39024872422
2040-08-31,-60436.82982576208,18465.70061025042,-146226.10275301334,-144012.8543902542,-85339.35109012092,-95303.86038046044,-85249.44905113873,-22630.124488328238,-10860.498319689477,-50435.5564942616,-156796.63079138554,-31959.849575120374,-7945.093586490199,-25368.9059620673,-20699.995061857793
2040-09-30,-73666.30010507465,-18180.441469584377,-185397.01916757523,-170506.83919782095,-102769.94899680998,-138864.21541895665,-103336.02424678556,-49731.53841982071,-13237.83412888195,-60737.03985711422,-210915.21843471925,-53087.179320899835,-9567.882251603007,-40599.60968268437,-25082.55035875519
2040-10-31,-91152.52049223015,-88048.79941624306,-247618.44963238548,-163936.88774410976,-115474.26815599199,-213111.58921222147,-106692.83716359298,-95567.95493965202,-16380.107932453833,-68245.29248019046,-280069.223438199,-83987.8096452266,-10750.654365322735,-64704.43966048798,-29646.441361712885
2040-11-30,-147613.07550749072,-87844.36378900234,-189436.7898050049,-124625.29572580953,-151997.34659645607,-171917.62369976856,-82024.44488524187,-83828.87153168883,-26526.069668696156,-89830.43183850504,-222532.75093941917,-75546.28824688983,-14150.952968130014,-60530.965606405676,-43847.86640739072
2040-12-31,-154255.47316663776,-140444.0244924535,-144863.11878680097,-34466.23047649116,-135038.92072273328,-163228.27804035385,-33352.92310935399,-98449.78684564076,-27719.708528044714,-79808.00214713564,-173861.27547466353,-77231.29152087853,-12572.123519286515,-63089.780842786044,-42991.36845063419
2041-01-31,-226050.95960671254,-197379.50765924263,-262365.61457623815,-109574.24211756658,-212568.38094775888,-270925.32326839404,-83163.56319323076,-151583.01739815917,-40621.357441326254,-125627.91314012582,-311943.65867189405,-123542.05166412702,-19790.11626623632,-99423.85110504084,-64746.15352042533
2041-02-28,-204516.2758582577,-147506.1836388134,-212333.2575548036,-74967.74683676515,-186312.37966512176,-213957.3770698943,-59532.03004998462,-115302.19059963609,-36751.574771728956,-110110.61638208707,-241186.19193125603,-95139.1876670449,-17345.682546822845,-78861.42421984098,-57864.047147871985
2041-03-31,-176203.95400893467,-47092.623097411226,-4580.1411233720255,-2351.0714030501144,-145053.8631355832,-23650.521816390057,-3434.777381385409,-25625.871492446244,-31663.850535405716,-85726.83311313015,-24016.30657981723,-26853.850581046532,-13504.514657922879,-25869.59476240797,-48014.66789207452
2041-04-30,-131245.96330265846,-49146.2065551546,-29786.17215887883,-1168.0458046322456,-107898.82469430048,-42348.8111719076,-4527.213200029049,-30493.497579866522,-23584.899605487695,-63768.205394331424,-41639.55059560623,-27620.723644712663,-10045.380579039407,-25508.86766395753,-35746.61720280483
2041-05-31,-116366.6566326689,-37403.301051778515,-8975.214823329854,-1798.0516466468787,-95855.8376073167,-22555.320278628595,-3038.206565226881,-21167.877316531012,-20911.088196890592,-56650.8000259243,-22704.535755000103,-20582.340203870528,-8924.178481241199,-19208.657168322934,-31716.563492428493
2041-06-30,-90426.48933567973,-106835.50517336252,-153145.3344778849,-43555.82852929525,-84964.30199585352,-154510.3703012783,-37371.05103042311,-82674.20288247206,-16249.640133621635,-50213.90247954957,-169449.93321823273,-64194.52116559119,-7910.176515813973,-51696.74676211635,-25892.03082514713
2041-07-31,-99654.25441793991,-168794.4419759204,-262814.34725111886,-91672.20859336569,-104487.06703272034,-258850.7269294768,-72538.69967849366,-135392.00062434984,-17907.869518903786,-61751.85661633767,-292226.0165185684,-104312.9167308808,-9727.745940746257,-81671.0068094883,-29824.589081709255
2041-08-31,-116726.48239035881,-215260.59347478626,-353231.86114322115,-127416.0260003996,-127366.92537295463,-342873.7771690055,-99262.67218146048,-176158.59172075434,-20975.7488855475,-75273.85289541612,-389753.708491307,-135800.98767720466,-11857.860752222072,-105950.67993220537,-35526.06261893082
2041-09-30,-130865.24216280392,-179210.3344941708,-345890.3547085936,-118591.00030567619,-136766.2756252433,-322059.21560484474,-92652.88773161946,-155470.16504580426,-23516.48401665585,-80828.86889451895,-365602.4553597943,-122190.60621192348,-12732.94026071015,-97784.69581647731,-39112.47769082589
2041-10-31,-103894.84551635783,-184648.82661369166,-350852.3952125661,-122154.16170605781,-115538.6930228173,-327922.4835547134,-95085.89891811316,-159336.18660781413,-18669.903739289533,-68283.36757648503,-372885.64484845503,-123574.29998622861,-10756.652320424271,-97510.86936969768,-31879.09606388059
2041-11-30,-132598.6368675502,-96007.55550283285,-147405.96549304872,-79510.99334311466,-128476.10421346826,-145761.58993131746,-55659.57929724001,-78569.99362924465,-23827.975045098847,-75929.37759015983,-177005.28084396894,-66980.04031711469,-11961.125302273906,-53889.59610156187,-38429.452142303926
2041-12-31,-131843.4435943904,21491.18453567508,38666.82346987143,-21381.872033637588,-113411.83460339994,36634.539277679476,-7980.772211642704,15766.487622772345,-23692.266813911912,-67026.39425060916,26021.45834679315,1392.8348302677507,-10558.641801576525,-2673.5556406438586,-36506.44279742248
2042-01-31,-95770.76311327518,42653.848976284826,206165.31420640493,-28803.64787475021,-85680.15517344975,164146.23801804433,-186.45261891451503,52094.95891341834,-17210.00613145558,-50636.971707508885,146491.53561912337,27779.120971318247,-7976.8224466481715,24573.91829807971,-26910.333408058603
2042-02-28,-82616.34044054692,5765.244600527105,153973.7283504535,-29276.46186956691,-75012.33830179153,111281.67261392389,-5309.250247666467,24655.03998231245,-14846.156377166271,-44332.29193635896,94956.62148011554,10099.09070030943,-6983.648695896786,11226.124424248863,-23344.977175775468
2042-03-31,-100555.56933331529,93142.26001283893,293507.80957086215,55237.213603711236,-68719.06371586291,247740.43717737938,52149.4963935517,97822.44565845304,-18069.835809196804,-40612.96665607508,265162.95829305076,65540.05371262392,-6397.7448319468585,49937.82679805676,-25729.156131612643
2042-04-30,-83397.00521818169,148229.14104096842,286152.95127771166,112556.06138831345,-40407.02332339088,266424.39271896315,84322.45459212735,129595.9617978472,-14986.441837707245,-23880.550784124105,308896.5755398042,92331.72170336479,-3761.893871407749,65603.57361856186,-19366.720606851413
2042-05-31,-28956.84120368233,82696.91383759055,174124.96312173965,78744.63684089847,-4173.671847935757,158868.39859410367,56455.54547400145,75619.97568596205,-5203.544364301785,-2466.640062130046,189383.91327487165,56177.111955519504,-388.5688490428358,40570.31177468993,-5552.533641511645
2042-06-30,-31689.106317836107,-29120.537643045933,-53463.13915635165,1543.1113607272855,-25598.435096853034,-50395.46088222256,-3823.2911609667626,-23412.15880273154,-5694.532405315098,-15128.675142240234,-48236.78097297074,-17366.779315786454,-2383.2143075170356,-15409.892541727537,-8577.031071260602
2042-07-31,-50693.36893927503,-140511.40718670277,-271515.0882460992,-74009.64439630102,-59954.88982579252,-252737.1048613056,-62589.51030305883,-120642.9265145703,-9109.598398387781,-35433.33988704361,-278401.81289281027,-90421.01938876994,-5581.800242781261,-71440.05470052075,-15980.433164000155
2042-08-31,-105817.23103017481,-242545.95677701608,-456746.96755283343,-144753.25487054684,-122730.7315569712,-427835.4048389134,-116293.09941943982,-207585.8722023215,-19015.35641612235,-72533.86235016995,-479972.5007451243,-158078.68287337277,-11426.231107954021,-124265.86340602319,-33069.90581167002
2042-09-30,-136287.18124949693,-288527.7430432248,-554337.7521551015,-178716.75078186096,-156152.97247575517,-516716.3985068167,-142518.38272636128,-249076.57302664954,-24490.806470534608,-92286.4067331711,-581421.1311074967,-190682.29976019802,-14537.841737492805,-150319.6152333358,-42364.30507478573
