,Papallacta_linear,Mica_linear,Orientales_linear,Occidentales_linear,Bellavista_linear,Puengasi_linear,El Placer_linear,El Troje_linear,Paluguillo_linear,Norte_linear,Centro_linear,Sur_linear,Parroquias Norte_linear,Parroquias Sur_linear,Parroquiales Orientales_linear
2025-09-30,-144198.67341599942,-18991.801728000046,-210382.8390000001,-141692.89824,-153439.17754642005,-156868.42180258798,-89689.55403955687,-52013.957244170524,-25912.501612855172,-90682.5539299331,-215530.31820868002,-56150.23168855324,-14285.187429571564,-48215.60756975572,-43423.096027480795
2025-10-31,-165467.12505119925,-19102.77332639996,-235651.02228000015,-159334.83316799972,-175261.20187172646,-174768.49947781485,-100706.06755411337,-57162.97317364266,-29734.442371700574,-103579.37030619076,-240781.62721271234,-62448.96125369711,-16316.817894257729,-53882.91436671944,-49731.514555129455
2025-11-30,-167936.2009920003,-16754.587775999986,-200738.04312599963,-141447.44015999982,-172840.58007310145,-149084.54126941465,-88842.56724198355,-49340.29101145386,-30178.13531826242,-102148.78282320243,-207864.3069369819,-55627.15132376869,-16091.458004805645,-48541.003936721485,-49874.83905944744
2025-12-31,-134102.66687999945,-9423.481680000026,-135913.48959599948,-117841.69872000045,-139234.438706832,-100107.95970785338,-71797.98462929996,-33913.31202239392,-24098.249238335877,-82287.55327573791,-149782.6572839236,-41077.4766831802,-12962.72624360607,-35225.87392115418,-39971.2435471334
2026-01-31,-141236.1743687996,-14241.04989839993,-164502.49867739982,-130940.91835200023,-148338.35757545105,-122394.51044653858,-80806.45025170397,-41734.718674341944,-25380.140534073336,-87667.96932709153,-177265.07706949516,-47965.116565924574,-13810.30109027438,-40933.77966511217,-42299.31327268013
2026-02-28,-161890.01337600037,-19716.88803840001,-173657.89143359996,-129695.07398400005,-164962.84785200725,-131236.5712624846,-80959.46394642626,-45933.67764834925,-29091.635403667246,-97493.04308053595,-185293.18221287485,-51824.67623453125,-15358.041135021764,-44904.39691761345,-47882.42473134696
2026-03-31,-139134.76511759925,-17340.06204000005,-129262.75907579984,-46052.72431199982,-125520.69591145123,-98841.05618139259,-33556.01770983398,-32123.060299001707,-25002.517291632605,-74182.73128366812,-116508.43247757129,-33805.274370816755,-11685.976789356091,-33089.74541899904,-39219.35679615107
2026-04-30,-91416.14899199952,-9566.000639999967,-52071.175295999645,36318.136319999896,-65927.04368302127,-40935.14662406295,15520.339179647963,-10527.672579263772,-16427.481973862275,-38962.882816664875,-23526.61491344472,-9166.448155973603,-6137.80776688916,-14157.410652578497,-23801.30972791339
2026-05-31,-72599.54083199923,-9200.81401200001,-51615.17688600137,37546.123680000324,-50194.15179367522,-40454.675344160874,16216.807146976798,-10181.298962694631,-13046.137487510132,-29664.74371006287,-22511.98054543995,-7780.194208183587,-4673.075531991261,-12390.868693414357,-18645.016444881832
2026-06-30,-90359.36078400027,-1654.8364800000186,-32390.280648000866,22801.331519999894,-68419.50902408143,-23601.10489189215,9938.059985303915,-4275.569625228318,-16237.577132884682,-40435.92983323122,-12732.287692768406,-6057.536364850286,-6369.856290141954,-10633.746340241481,-23913.13332298715
2026-07-31,-59363.95827600113,-7981.985772000073,-106500.81777479984,-44075.10312000007,-59625.172515812985,-78703.01859005832,-30650.918051851593,-23572.76323169337,-10667.703302197384,-35238.47695684588,-96075.37343093881,-23418.675091389716,-5551.103561222275,-21545.32308446033,-17455.240310875342
2026-08-31,-124121.0619936002,-9425.593151999952,-157214.54766960075,-112919.21913600022,-129827.28468384888,-115158.07255996438,-70568.30916704923,-36845.96030124846,-22304.55484025001,-76727.9252481546,-162194.8858799773,-42164.71813151078,-12086.920204066419,-36679.41767019085,-37109.800087180534
2026-09-30,-160184.68955999974,-14257.911599999976,-228544.27020000058,-187868.79504000003,-178020.8225376846,-167647.33157490037,-115204.23686390399,-55484.94161422815,-28785.188713931926,-105210.30611977102,-246605.28711312698,-63519.28968687687,-16573.738578258424,-52921.89285360821,-49137.24367305813
2026-10-31,-177345.6803999992,-18267.987024000002,-236737.582199999,-179086.19400000008,-189908.64256895863,-175174.274199204,-111233.16675606245,-58247.74797271922,-31869.018767879814,-112236.00775825465,-249992.17322803967,-65571.11078414717,-17680.49462317014,-55789.01904403289,-53547.26313819834
2026-11-30,-149778.04716000264,-14116.542623999923,-171305.03699999925,-111216.05855999998,-150440.2114186461,-127146.52986800387,-70767.74946543823,-41358.34451427094,-26915.11507465215,-88910.1649484191,-173073.00320977552,-46503.67273234993,-14005.983683075912,-41455.85677318804,-44040.75845571645
2026-12-31,-131634.01238400096,-11930.006073599983,-128926.46335679926,-88577.79494399986,-129938.30879722684,-96258.20399448405,-55902.28025650154,-32148.303831420464,-23654.63202540502,-76793.54049916026,-132982.94600426237,-37151.67566291196,-12097.25654902174,-33309.58761798204,-38434.87085507624
2027-01-31,-152348.89123440124,-17171.38511280002,-139933.51020000005,-67310.97976799948,-141637.63439543228,-106306.82040269888,-45533.112060807965,-35132.77241807186,-27377.095754821865,-83707.84192770018,-133245.09403488104,-38466.17668951894,-13186.46376221494,-36467.66618815338,-43443.03867457741
2027-02-28,-180975.52811519886,-20808.781056000083,-163417.95126719927,-61294.18579200036,-163613.44067096393,-124475.38915805254,-44009.94102684496,-40236.823162670415,-32521.30240230127,-96695.54343653968,-148196.66810686747,-43045.94629398621,-15232.411326466687,-42159.788679117315,-51054.587640093836
2027-03-31,-134472.72131999955,-23481.566280000043,-134735.2003350004,24631.403400001,-104133.28046536713,-105369.67801905819,3382.3395161374356,-31336.283387866424,-24164.74802120385,-61542.76875503245,-91294.41397891263,-26836.441803739144,-9694.808411325721,-31241.952819312864,-35862.332699536055
2027-04-30,-77626.50336000019,-20281.85308800001,-49571.657855999154,108933.29279999984,-36576.046844064476,-43814.55958891188,53819.01173661126,-10789.730619206162,-13949.482653791722,-21616.443684842,6090.9518278875385,-2149.3477308631873,-3405.229961182406,-11526.733130224864,-17903.60426444894
2027-05-31,-81227.39486400044,-13401.43912800007,-1902.534480000256,124311.12170400012,-35707.02730554975,-7153.664472108978,65360.57428676144,1201.6583248821144,-14596.562857060777,-21102.85313757844,48544.47884864125,7213.937002117256,-3324.324242146669,-3877.7968798688185,-18429.045674835474
2027-06-30,-18528.09940799987,-1810.6545600000711,7145.582184001617,75896.53343999926,3669.099855220225,4263.43506123554,40700.50450408794,5358.896544924018,-3329.499463617313,2168.4380144360475,38017.726919395944,9226.75212101806,341.5931965211057,2632.3517625532813,-2799.0186560111356
2027-07-31,-71089.40154960079,-7124.003855999965,-78216.97604759951,-34636.28536800045,-66893.31724446654,-58348.54924920436,-23765.107156664755,-18131.61985557288,-12774.765458463373,-39533.95049147901,-72103.16646441747,-19466.752226129604,-6227.76783545973,-18510.949355852496,-20366.85501635589
2027-08-31,-96481.07481600219,-7214.538239999945,-141881.50382399868,-115192.27008000016,-107730.11235651933,-103366.78477869616,-70690.21537147214,-33485.92399807165,-17337.64914443561,-63668.496402703226,-151763.01154100895,-38512.28318173485,-10029.67346039197,-32171.117902774364,-29656.104032837786
2027-09-30,-174765.46197599886,-10784.359440000013,-236680.08370199855,-226991.0044800003,-199697.4668874025,-171889.49895270314,-136371.58073350196,-57595.09104958498,-31405.35351708705,-118021.20293045446,-268186.3919708546,-69223.31611251936,-18591.83416721702,-56254.88351762266,-54260.610825465636
2027-10-31,-190364.14091520186,-10365.381215999954,-209509.40304000094,-215740.82116800058,-209691.15319662177,-152511.78600489776,-128613.71310668685,-52431.2052242549,-34208.436122461346,-123927.47153920376,-244353.8554829455,-65517.14865105139,-19522.246362605452,-53684.70784030943,-58172.61549527432
2027-11-30,-169167.60403199968,-14178.538079999855,-190649.48940000104,-226602.56952000083,-195011.25707155655,-140840.26051878036,-133309.40086007994,-52287.36847138821,-30399.418444550476,-115251.65292928995,-237873.24017037635,-65064.28672321926,-18155.54803336177,-51061.79026986292,-52725.95336837721
2027-12-31,-214899.19557120017,-19775.48428800003,-191337.5551752016,-264918.6691200002,-242028.13972514737,-143752.6551701266,-153928.24317596876,-57968.17692656791,-38617.38544414476,-143038.63057756217,-257805.31051839233,-74719.04185040544,-22532.81980841128,-58094.13553218543,-66301.65924939573
2028-01-31,-249486.656832,-23517.50148000002,-177855.51356099764,-240326.10252000007,-264275.1464127767,-135849.75722242586,-140140.8532391847,-56176.726852921536,-44832.752232710176,-156186.6115299498,-239156.56025004783,-73203.84165153616,-24604.016131029402,-59005.228416989325,-74986.30025300392
2028-02-29,-251674.75146240208,-27792.6372,-214882.25139720007,-221169.5959679993,-261308.7733220711,-163862.41883832242,-132545.00351114274,-62792.14547223234,-45225.95283779324,-154433.48503334413,-257798.76044127395,-76242.0188724581,-24327.84679628482,-63593.7872491844,-75015.67152047815
2028-03-31,-217174.66711920037,-33868.13631840001,-237379.6142658004,-145294.10013599982,-214167.09345482735,-182390.5345728145,-93953.48377587431,-64227.341545358475,-39026.28768131995,-126572.75223180337,-241915.60670097484,-68734.36427896532,-19938.95640064439,-61006.21036601453,-63386.31115171823
2028-04-30,-215430.1712639986,-40052.669184000006,-244137.02227200108,-92094.71039999931,-199516.73295375213,-189845.63832643197,-66386.51917539805,-64861.632980179034,-38712.801776140586,-117914.38917566735,-225405.9626477568,-64410.89609315165,-18575.007837994443,-60424.38867315687,-61339.76903407753
2028-05-31,-197324.56729440123,-31340.79428400001,-208237.68750420213,-63575.30592000014,-177584.8762457982,-160706.16054383255,-48557.060512673524,-52811.09818312594,-35459.22474280366,-104952.66186126717,-184387.0931907602,-52726.63326999797,-16533.151978483955,-51305.65180380007,-55570.57046820796
2028-06-30,-217231.30799999926,-26216.22024000001,-205319.93399999966,-99537.27119999961,-202842.9613223991,-156423.2648450411,-67261.31087594392,-52139.309002631984,-39036.46604759985,-119880.19014153793,-196281.67660378874,-56544.38085886772,-18884.679699115368,-53247.40266721771,-62049.7621596863
2028-07-31,-259966.94855039896,-25835.44017599995,-286677.26319960016,-200761.18171200014,-263036.054771903,-213737.14976681367,-126294.286866275,-71381.52752929385,-46716.0606545066,-155454.30837019527,-297103.11771277554,-81055.29128548512,-24488.656699264226,-71367.15459442776,-76668.98305036341
2028-08-31,-271115.99121599825,-29691.120182399976,-381354.5633975993,-266864.4463680007,-288603.81612044614,-282298.09963947453,-167710.36800620312,-92483.10393891903,-48719.543621515055,-170564.85532718245,-393165.6865271193,-102026.32029839794,-26869.015280813554,-87648.33305849276,-81655.77427374685
2028-09-30,-290421.1149839985,-32639.28372000005,-478908.96839999844,-328870.0893599999,-319840.4893813405,-352498.3156672194,-207100.8226822678,-113267.63716840788,-52188.67436262452,-189025.72922437283,-488990.2366815399,-122902.97381319928,-29777.149561402777,-104547.74392127735,-88740.7690656039
2028-10-31,-266229.2946095995,-28819.751400000016,-450031.86576,-289560.0071520002,-290237.0604276821,-330440.8753913395,-184193.06310396703,-104126.08917162233,-47841.40424134488,-171530.10271276016,-450030.1476135078,-111886.65371130276,-27021.070325817316,-96314.74866942261,-80996.67898616666
2028-11-30,-309214.2589200012,-31520.669399999988,-424112.9106600003,-308590.8407999995,-330209.59482730954,-313299.98156619084,-192723.91358472,-102875.0905197899,-55565.8023279241,-195153.87054293894,-441886.65289919206,-114950.17759233485,-30742.513278422335,-98364.78655102284,-93255.21094701109
2028-12-31,-331561.42871039885,-32620.876416000003,-351338.97536640096,-274349.58335999976,-340023.0868646175,-262362.1360226989,-169852.19426559377,-89930.4059151074,-59581.588739258616,-200953.64433698804,-377155.1016029105,-104160.60911813211,-31656.149387095917,-90152.39286977277,-98324.17480614055
2029-01-31,-307134.32808240067,-32968.62290879999,-330466.83426,-241471.6742879996,-311825.14665532846,-247766.71643565485,-151047.99221989952,-84650.66500794244,-55192.03875640737,-184288.66167329915,-348310.6219244393,-96288.57439904127,-29030.921153611096,-84095.87595093064,-90706.11399691908
2029-02-28,-318063.73536000133,-35806.3945344,-318286.5377327998,-191967.14476799974,-308484.29209651146,-240391.51093888577,-124078.21195974617,-80872.12863373398,-57156.05324419206,-182314.21662903944,-319053.5130249673,-89965.96079530678,-28719.887594185264,-81759.37731071711,-92217.31926765679
2029-03-31,-292672.60212959984,-38419.816644,-329216.3065421987,-127444.17787199974,-271632.1446872514,-249246.31108723753,-90625.2974404864,-79491.2576654495,-52593.26660268927,-160534.59751016492,-298847.2168240686,-82036.27065447511,-25288.952670383147,-78345.46914119899,-83401.93916114696
2029-04-30,-280118.41200000065,-21334.10400000008,-214088.00580000118,-36299.23199999981,-238689.44515080116,-160501.51018170099,-34049.74006260008,-46573.73801190018,-50337.278636400006,-141065.4620841235,-172010.8557189458,-50882.84859110834,-22221.987343539564,-55336.58588528187,-77292.90867942036
2029-05-31,-213727.41275759938,-17059.792031999954,-170538.1808400005,5902.7114880002355,-173768.2819151883,-127880.64460933271,-8634.149343806404,-34742.13313014029,-38406.816072541,-102697.05461187655,-121505.57041744734,-35392.229715253736,-16177.827046303973,-41596.04499015739,-57980.95189740321
2029-06-30,-177410.1903839997,-5873.885423999911,-89427.83842800035,3520.7136000000523,-144583.71776624108,-65727.09718068586,-4178.501310362282,-16573.789130316803,-31880.611212004813,-85448.97719984867,-62232.61897258246,-21080.562718719742,-13460.744124037126,-26559.484865448834,-48169.39395711105
2029-07-31,-105198.11064000175,126.81063360000019,-62961.51406680075,-9908.517599999883,-88714.19753733838,-44427.337278528765,-9349.82700529477,-10278.630537227013,-18904.10048200805,-52430.090744566645,-47549.91272259006,-13925.358703429047,-8259.29179072606,-16713.15470079217,-28917.23252555702
2029-08-31,-93816.1328832003,2355.263539200055,-92653.94342880069,-78929.09107199979,-96533.72648232945,-64439.00428820464,-47847.30052328979,-18406.411304056055,-16858.759079111056,-57051.4323510554,-97785.46252090484,-24922.231834745828,-8987.289935504637,-22186.728485942243,-27859.516275920596
2029-09-30,-123031.69704000012,-4668.723360000011,-165760.54487999948,-137262.53520000033,-134983.42840029555,-119133.71653427975,-83861.7836686561,-37328.994550008094,-22108.7959580881,-79775.20618457516,-176919.89152523025,-44629.16573642497,-12566.957184067607,-37739.758522320306,-37532.646669269714
2029-10-31,-131511.24836640092,-10493.967182400047,-194279.99318639972,-175251.73852799975,-151376.1295598192,-141807.9499597615,-106125.20597335117,-47379.501335491674,-23632.57133144224,-89463.29256985373,-215889.4581146521,-55247.74728902459,-14093.11766201922,-45001.21103022275,-40962.39136742462
2029-11-30,-176174.52501600003,-8907.595919999947,-133390.17419400063,-149973.99911999944,-181714.03184193882,-98101.60089938022,-88678.74685163383,-35462.2194130594,-31658.56214537545,-107392.9928185862,-162178.45697230453,-47250.537244337815,-16917.576364484506,-39903.928720356686,-52368.42322266781
2029-12-31,-122767.2173952017,-13523.7237120001,-74348.79360479918,-53508.40559999999,-113953.68033392681,-58389.956910941844,-33793.2871193229,-22199.34121082628,-22061.26896591755,-67346.62507735002,-80568.84532802738,-26647.27944552123,-10609.087639088464,-24721.087417932788,-34986.027645885944
2030-01-31,-169630.44139439886,-27775.80169920008,-145717.12864079856,-92446.03396800056,-162052.83834031518,-114989.96142132924,-59683.51165019494,-43323.138313403935,-30482.590318572944,-95773.22745912641,-152896.02307580216,-47057.22537054488,-15087.119249483476,-42198.50351143915,-48888.01549122125
2030-02-28,-196639.04937599762,-32459.89823999998,-129121.11827999896,-57858.07104000007,-175602.08723682218,-105295.43595186007,-40422.93613696797,-40862.355631020386,-35336.03717286681,-103780.83355696204,-128046.4203025132,-43777.296187813525,-16348.554321748117,-41825.690522255274,-55215.11549333304
2030-03-31,-234024.185556001,-43503.56648640009,-222820.8277284015,-80407.91160000049,-211857.7957699649,-176281.71086196988,-58932.48866921039,-62601.195841778936,-42054.14614441329,-125207.95730004755,-207022.83721055553,-62779.201592609745,-19723.960786183685,-59640.76984596744,-66053.90572557578
2030-04-30,-164364.94771200343,-22829.506559999863,-69487.78233599762,63230.63039999983,-119050.0089746726,-58989.70931414304,28149.618740544407,-18326.18482934348,-29536.38110384662,-70358.55530403157,-29041.65174982672,-16094.126997020716,-11083.555835541618,-23947.452374859775,-42855.54758569642
2030-05-31,-177856.08991919988,-24449.844261599836,-139856.86795139982,10337.577192000668,-143255.32019254068,-109407.8846950674,-4580.8479250599785,-33613.565790198496,-31960.739358479877,-84663.89423379168,-101595.20686758381,-32042.394580705604,-13337.070309925652,-36390.20103641404,-48089.30800552852
2030-06-30,-180928.48435200323,-23292.72806399984,-196169.05360799952,-81754.14240000052,-168659.16870660687,-148690.8339897946,-57104.65190852628,-47975.77572775887,-32512.84863805452,-99677.56870560384,-180836.85101560008,-50158.9140086704,-15702.168606584775,-47604.10638825021,-51646.31018081298
2030-07-31,-209846.47521600127,-19918.599011999853,-194367.83700600182,-120603.15144000019,-202023.0081624428,-145955.5895164414,-77484.9789555558,-48594.09884485886,-37709.41159631544,-119395.59782400052,-195522.84848613568,-55586.95679507471,-18808.342059922972,-50962.98510026623,-60662.77091865368
2030-08-31,-183349.4648832011,-23788.36851839998,-306399.0499200011,-231194.43475200018,-207780.04329360722,-226783.1865212076,-143657.21611917546,-75423.23599715755,-32947.898839510744,-122798.00558652093,-323351.9889862133,-82266.339957962,-19344.322030634885,-68354.06096885978,-56720.5204499627
2030-09-30,-232841.5755120019,-29361.413952000086,-420130.63006200053,-289491.26544000005,-262845.3872241314,-309550.463086995,-182234.6947286889,-99816.33310620677,-41841.63111950624,-155341.62384946074,-429720.6446413844,-106979.68778447433,-24470.90555056644,-90096.20712961457,-71909.8294997742
2030-10-31,-329215.52260800125,-37716.83909279991,-511866.6469199986,-378774.4577760002,-364049.25974363514,-377984.03579570854,-235950.89182225463,-124424.84954642528,-59160.02941265754,-215153.11250848952,-536007.6621564901,-137017.68356495397,-33892.98608213245,-115285.78719158133,-100771.25756379803
2030-11-30,-349954.20230400213,-26024.014799999968,-473458.1566679994,-416794.72968000005,-390500.9407945294,-345779.59810174216,-253178.02410994796,-114993.05195939407,-62886.7701540293,-230786.05600956708,-521715.6222085079,-135062.4696838506,-36355.637587970705,-111720.61271935281,-107537.63641914006
2030-12-31,-386226.77990400326,-27086.39136000001,-415387.6992000006,-345491.6371200001,-402522.0086676115,-305213.3601393597,-211576.97321596835,-101739.31187443249,-69404.95234874892,-237890.50712255808,-450508.0619365275,-121683.63384037465,-37474.79900695442,-104583.73549154145,-115300.6590278591
2031-01-31,-416733.1398719996,-32939.23104000016,-363783.635999999,-267320.3903999999,-408108.6183954524,-271292.2954898393,-166940.65884614433,-91525.14662731206,-74886.94523499836,-241192.193471713,-382686.1605508067,-109418.05816185498,-37994.9123726167,-98463.61648222292,-121291.75941206748
2031-02-28,-383780.750976,-29591.41247999994,-299207.3696639985,-172770.31296000024,-357595.2604957847,-224217.88397769537,-112393.40788166365,-73356.81642576004,-68965.40095038712,-211338.79895300884,-294782.9168702122,-86865.75361760263,-33292.118752157316,-82649.10211417428,-109531.7565764403
2031-03-31,-365218.3745279992,-35387.95824000001,-332175.1077360017,-95316.48864000058,-323128.69270254765,-250022.39351252466,-73633.02624496771,-76144.11024963553,-65629.74190268153,-190969.05738720577,-285258.5649229856,-81068.48534843558,-30083.281290607178,-82494.72044455004,-102192.42176916823
2031-04-30,-219714.22368000075,-23617.52640000009,-184600.41264000162,108628.6463999995,-153149.47336483095,-140658.38922456186,44746.58447279944,-33291.47071367991,-39482.64599529607,-90511.33875861391,-88054.70068383496,-25817.527585570002,-14258.215970265912,-40172.88336124993,-56574.759496707
2031-05-31,-193834.0938240001,-25205.83315199992,-233276.0983919995,55318.870080000255,-145177.83431141824,-175736.29218533915,13206.15159461298,-45260.70179999736,-34831.98666017293,-85800.10007804818,-145903.03302310966,-37278.07773523405,-13516.056374392938,-46767.861157226376,-51107.88593731774
2031-06-30,-227162.87999999896,-31424.08607999992,-302021.72568000015,-43086.297600000165,-196957.7902656002,-227000.6905085994,-43774.65067636804,-65843.14799786406,-40821.16953600012,-116402.05404696986,-239595.01079387218,-61804.44430857105,-18336.770273727132,-63938.582355289254,-63084.211700710934
2031-07-31,-193590.3594240006,-29340.264959999942,-305020.3301279992,-125382.59999999963,-189882.31179174036,-228215.86809559213,-87593.56494321604,-70861.51661061589,-34788.187588492874,-112220.44626891846,-277510.4478913741,-70504.71919745067,-17678.04322781088,-65076.97333292593,-56380.6887517767
2031-08-31,-212912.49772799946,-32187.323808000074,-374763.79706400074,-221720.63040000014,-229664.53354158718,-278723.8274964853,-143406.1852993013,-89682.54501605034,-38260.37584172166,-135731.73932307772,-369544.76622942183,-92921.2151074179,-21381.768072721665,-80343.45684079407,-64484.72024349519
2031-09-30,-228674.09376000054,-40815.18719999993,-463550.7463200004,-296575.3439999998,-261188.86245782487,-345191.9859262798,-189278.65271592,-112990.39112268004,-41092.73464867193,-154362.61771257408,-467483.227834268,-116324.90749974246,-24316.683094823384,-97805.42180848727,-70985.16600435041
2031-10-31,-286243.9292159984,-43510.36694399989,-457337.5298640011,-294425.79839999997,-307856.2084665969,-341970.70891914004,-187841.24668585486,-113306.1141233592,-51438.034080114914,-181943.01920375926,-463397.19918781985,-119502.47566069965,-28661.413008240284,-102368.38324095728,-86586.44090232626
2031-11-30,-333818.93663999997,-43603.84223999997,-442567.2103199996,-333504.3456000006,-356573.9760327367,-331575.99970211973,-207639.54069278412,-113772.71557663218,-59987.262914208,-210735.2198353475,-470751.0320861591,-125796.20532372268,-33197.03716864763,-106529.75815327629,-100686.26912402827
2031-12-31,-354773.9805119997,-44802.50745600002,-435130.3061280004,-365471.1619199994,-381698.77035890985,-326841.448261607,-224181.7845430174,-115457.52923491679,-63752.88429800654,-225583.973282116,-480424.93978532683,-130832.68585961848,-35536.15552041447,-109236.3048156607,-107332.66146804742
2032-01-31,-358288.63056000136,-40456.83023999998,-361764.8522639992,-321412.82111999975,-373631.9342444651,-273124.9040335566,-195839.3835866158,-98884.16697365989,-64384.46691163187,-220816.47313847812,-408612.7911681291,-115745.27011434466,-34785.133078159415,-97684.16214562091,-106987.22347969958
2032-02-29,-343638.8807040015,-27361.87862400012,-244068.6168000009,-204228.19872000022,-332500.22567113023,-184295.85215270426,-125427.26776501467,-65881.88571136305,-61751.90686250897,-196507.6333716372,-270071.5328697199,-82104.87187011936,-30955.771009982098,-73804.35593978548,-99538.6047305977
2032-03-31,-234587.98540799879,-29193.702912000066,-215950.13812799845,-110723.71679999935,-219853.53286081925,-165224.24279978313,-74012.79245757079,-56105.11453793757,-42155.46097781719,-129933.43792074313,-209819.09057791438,-61174.43046128098,-20468.363909342093,-57172.38953913329,-67103.04648929648
2032-04-30,-126987.31583999936,-22344.43968000001,-153457.2410400007,10161.67679999955,-101591.7235724125,-118103.85539604025,-5473.866150288377,-34606.28568722401,-22819.620656448184,-60040.70863129804,-110114.7689101398,-29975.23106308002,-9458.189464591676,-33297.82111741998,-34253.08132463042
2032-05-31,-97429.45161600038,-13796.384832000069,-93849.00667199865,78779.51135999989,-60305.69880699925,-72285.0560384402,35186.37801785278,-16247.809238385875,-17508.072455395246,-35640.66799493693,-35005.31834073737,-9809.820172228385,-5614.460558931576,-18472.49693146255,-24182.94159306027
2032-06-30,-86603.67071999796,-18632.04767999996,-162922.6353599988,-9564.99840000039,-73383.25172572583,-123181.83455111971,-16417.087060608203,-35462.47058798396,-15562.679628383834,-43369.50176990451,-123849.21266241092,-30096.35831508017,-6831.980735665187,-31193.356302820845,-23847.524425089126
2032-07-31,-156649.41129599977,-15512.060736000072,-165255.94079999905,-92685.22848000051,-151469.13159887027,-123477.80050425464,-60588.79463324137,-39890.503644364886,-28149.899209891446,-89518.25677493215,-161239.94885974284,-44245.92563990364,-14101.776151854778,-40710.8016315971,-45362.936809357256
2032-08-31,-173750.004288001,-17057.952863999933,-217390.14640800096,-184448.01599999983,-188292.96049173363,-160980.761003796,-112774.72472396679,-55010.037788719404,-31222.87577055348,-111281.13965061493,-238607.36801128462,-63580.8230787979,-17530.074621780193,-53186.33884528326,-52727.301388714
2032-09-30,-254272.7375999987,-23645.31264000002,-286339.5943199992,-278924.8607999999,-277791.04546703864,-212549.16641652025,-167697.2442385438,-75547.97105119191,-45692.81094671972,-164174.50787102012,-330840.95905901585,-90360.41882239771,-25862.346332981368,-74209.36533124559,-77429.05970295845
2032-10-31,-254355.59520000033,-20867.68223999988,-190391.99493599962,-229273.98624000046,-265520.7380851209,-143558.08467332274,-134979.6878207284,-55948.52139915596,-45707.70045744022,-156922.7562083057,-241705.22046046983,-72441.27949548559,-24719.980715724872,-59764.863607786596,-75984.58829281526
2032-11-30,-288455.12640000135,-26738.242559999984,-157003.21368000004,-244836.43200000003,-297346.21148735937,-122513.79861467984,-141310.04145105626,-54979.22411632817,-51835.3862140798,-175731.6109890286,-228224.91752196848,-74835.0406254332,-27682.932289473247,-60722.889313891996,-85722.90933006839
2032-12-31,-361274.9394239979,-37588.397759999905,-235885.28853600007,-286394.0803199997,-367378.2517932579,-182947.5267796442,-168943.73456296814,-75647.64465046767,-64921.10661449283,-217120.54680981534,-305442.529325109,-96676.74356091255,-34202.91524195229,-80628.8378453555,-106765.11343552102
2033-01-31,-436610.6176319998,-38820.75638400001,-228340.29599999916,-284876.49887999985,-428768.8553681569,-178151.21701646317,-167696.7401261665,-75033.20461576316,-78458.92798847076,-253402.3935225811,-300109.4073585514,-100279.51349961944,-39918.38043477549,-86221.39713508496,-127219.15722967079
2033-02-28,-322791.17068800144,-33473.647872,-199879.69276799913,-204116.85504000005,-315379.5193245318,-155725.82929310296,-122740.9350213313,-62304.80483223358,-58005.57337263366,-186389.29592079902,-242289.21177588776,-78269.46118975175,-29361.833249113988,-68176.77377553703,-93862.64049387537
2033-03-31,-324138.62879999634,-28056.1328640001,-142163.01705600042,-130424.95584000042,-298171.86327935755,-112600.50514660869,-79634.34108311078,-45534.13224419532,-58247.71159535949,-176219.57119810022,-167529.95497833472,-60432.01511794189,-27759.800471308292,-56604.060378365684,-92051.93590112659
2033-04-30,-294144.35903999954,-24435.53568000003,-150564.80231999978,-91687.85280000092,-263953.39139769506,-116966.83755636029,-59461.99575364799,-42258.85730402428,-52857.7413194878,-155996.45431603817,-154475.98010379355,-53259.3484041153,-24574.060739125474,-52384.273376293015,-82745.92547733244
2033-05-31,-169397.09539199993,-9839.102399999974,-61017.11920800153,26575.620480000507,-132284.63682262134,-47373.84561085235,9753.651282168692,-12713.782713372028,-30440.6580419424,-78180.2203621692,-34125.84976607375,-15865.007089603925,-12315.699688186054,-22268.31574723893,-45307.83073756518
2033-06-30,-235120.83839999884,-659.1715199999744,-133762.81031999923,-57470.342399999965,-207056.95549055934,-94789.17634499911,-39243.51429739222,-24827.396292215446,-42251.21466047969,-122370.66069492046,-117668.82391358074,-35404.18938353169,-19277.00255617115,-38476.85187290842,-65674.57729341555
2033-07-31,-201150.06307200063,-599.1580799999065,-173481.97679999936,-155493.97632000013,-203563.18982825335,-122824.75163688045,-93883.20555456029,-37626.956930447835,-36146.66633403837,-120305.84518849757,-188640.46738099586,-50836.941265447764,-18951.732973010396,-45165.920787559124,-59327.37894736463
2033-08-31,-212142.1095359996,-7218.288000000175,-255910.89520800114,-249980.96448000008,-236055.5852818461,-183930.17531245295,-149688.55177264824,-60251.390504604205,-38121.93708361918,-139508.85090157157,-290136.4463890558,-75212.18929267977,-21976.77498973976,-61993.09067616472,-65110.09535416402
2033-09-30,-216013.93632000126,-12332.995200000005,-322742.93832000066,-289588.08959999983,-249072.46665437147,-233364.2393422788,-175273.07848488004,-75920.4316637998,-38817.70435670414,-147201.82779273158,-355804.6338949343,-89678.09652419807,-23188.646645521745,-73338.74303964362,-67333.8796086139
2033-10-31,-177299.33961600065,-5556.340800000005,-240061.82479200047,-209420.8819200003,-197408.817708279,-172012.35295234807,-127050.25826527225,-54158.22868611617,-31860.691328995163,-116668.61126559228,-260461.5781995887,-65585.79453718197,-18378.760928640724,-54837.22263826756,-54430.94218989927
